,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,Source
176366,3145 N Sharon Amity Rd,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",l5LHGuxV-rGFswpzvYd8Lg,"Meat Shops, Food, Specialty Food",Charlotte,,1,35.2037218,-80.7605424,Halal Market & Deli,Eastland,28205,4,3.5,NC,35.203702,-80.760592,1,rooftop,3145,N Sharon Amity Rd,Charlotte,NC,Mecklenburg County,28205,US,Mecklenburg
176383,10925 Windy Grove Rd,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'paid'}",ByNf00qI_nNcVcaJJ7jeGQ,"Bed & Breakfast, Venues & Event Spaces, Event Planning & Services, Hotels, Hotels & Travel",Charlotte,,0,35.2088468,-80.9955743,Victorian Villa Inn,,28278,3,4.5,NC,35.208841,-80.995565,1,rooftop,10925,Windy Grove Rd,Charlotte,NC,Mecklenburg County,28278,US,Mecklenburg
176395,4125 Park Rd,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",pMfzTxJ7nbdW0nZ5RbgnUA,"Beauty & Spas, Wigs, Hair Salons, Shopping",Charlotte,"{'Monday': '9:0-14:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-14:0'}",0,35.175325,-80.849762,Roland's Coiffures Ltd,,28209,3,4,NC,35.175331,-80.849766,1,rooftop,4125,Park Rd,Charlotte,NC,Mecklenburg County,28209,US,Mecklenburg
176396,4317 Park Rd,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}",ogO3Yh_PgvBFcifw5f8g-g,"Furniture Stores, Home & Garden, Interior Design, Antiques, Shopping, Home Services",Charlotte,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}",1,35.1733884,-80.8476609,Traditions Interiors & Accessories,,28209,5,4,NC,35.173394,-80.847787,1,rooftop,4325,Park Rd,Charlotte,NC,Mecklenburg County,28209,US,Mecklenburg
176398,1921 Commonwealth Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BYOB': 'False', 'BYOBCorkage': 'yes_free', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'Corkage': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'no'}",3CG7oBD_k85M8jJ_JlhL-A,"Restaurants, Diners, American (Traditional)",Charlotte,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-22:0'}",0,35.21902166,-80.81242675,The Penguin Drive-In,,28205,292,3,NC,35.219035,-80.812404,1,rooftop,1205,Thomas Ave,Charlotte,NC,Mecklenburg County,28205,US,Mecklenburg
176399,"4400 Sharon Rd, Ste 196","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}",f9Y4OhUzvXI6e18fGNKIjQ,"Men's Clothing, Children's Clothing, Shopping, Women's Clothing, Accessories, Fashion",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '12:30-18:0'}",1,35.151679,-80.830965,J.Crew,South Park,28211,7,4,NC,35.152022,-80.830753,1,rooftop,4400,Sharon Rd,Charlotte,NC,Mecklenburg County,28210,US,NC Geographic Information Coordinating Council
176400,"4521 Sharon Rd, Ste 175","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",ZEW2tHdcRuwKZv8oXY4rCA,"Food, Vegetarian, Restaurants, Organic Stores, Vegan, Juice Bars & Smoothies, Breakfast & Brunch",Charlotte,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-15:0'}",1,35.1505395,-80.8286961,Living Kitchen,South Park,28211,48,4,NC,35.150564,-80.828709,1,rooftop,4521,Sharon Rd,Charlotte,NC,Mecklenburg County,28211,US,Mecklenburg
176437,900 Nc Music Factory Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True'}",S4Gb3V7p5piEqRaP8dk1oA,"Specialty Schools, Art Schools, Nightlife, Arts & Entertainment, Education, Performing Arts, American (New), Restaurants, Comedy Clubs, Adult Education",Charlotte,"{'Thursday': '18:30-21:0', 'Friday': '19:30-21:0', 'Saturday': '19:30-23:30'}",1,35.2390826,-80.8449816,Charlotte Comedy Theater,Third Ward,28206,15,4.5,NC,35.239255,-80.844807,1,rooftop,900,Nc Music Factory Blvd,Charlotte,NC,Mecklenburg County,28206,US,NC Geographic Information Coordinating Council
176439,12610 Steele Creek Rd,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True'}",hnt-s4ap_zweyhqiMAzgkA,"Tai Chi, Active Life, Fitness & Instruction, Restaurants, Martial Arts, Gyms, Yoga",Charlotte,"{'Monday': '10:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-13:0', 'Sunday': '9:0-13:0'}",1,35.1217046,-80.9827473,The Peaceful Dragon,Steele Creek,28273,10,4.5,NC,35.121727,-80.98275,1,rooftop,12610,Steele Creek Rd,Charlotte,NC,Mecklenburg County,28278,US,Mecklenburg
176543,"6801 Northlake Mall Dr, Ste 246","{'Alcohol': 'full_bar', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': True}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Smoking': 'no', 'WheelchairAccessible': 'True'}",QUlBZibvzmu-5gAVVXIpcw,"Bars, Beer, Wine & Spirits, Wine Bars, Food, Nightlife",Charlotte,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '12:0-18:0'}",0,35.3530844,-80.8550431,The Grape at Northlake Mall,,28216,6,4,NC,35.352832,-80.855209,1,rooftop,6420,Northlake Mall Dr,Charlotte,NC,Mecklenburg County,28216,US,Mecklenburg
176549,"9325 Center Lake Dr, Ste 150, Northlake Chiropractic","{'AcceptsInsurance': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",ARwEuk7beLcNPUK-HLmVBw,"Health & Medical, Traditional Chinese Medicine, Acupuncture",Charlotte,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-13:0', 'Saturday': '10:0-16:0'}",1,35.3493084,-80.8549548,Sticks & Stones Acupuncture,,28216,3,5,NC,35.349322,-80.854927,1,rooftop,9325,Center Lake Dr,Charlotte,NC,Mecklenburg County,28216,US,NC Geographic Information Coordinating Council
176557,"9124 S Tryon, Ste A","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True'}",Ohm7MmbCtN6sgxmPiDE9jA,"Salad, Pizza, Sandwiches, Restaurants, Burgers",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,35.133617,-80.940623,Joe Mama's Pizza and Grill,Steele Creek,28273,29,4,NC,35.133828,-80.940742,1,rooftop,9124,S Tryon St,Charlotte,NC,Mecklenburg County,28273,US,Mecklenburg
176563,9744 Idlewild Rd,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",xclBVtT3pMyiiHQSW_z55A,"Tattoo, Vape Shops, Shopping, Piercing, Beauty & Spas",Charlotte,"{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",1,35.173272,-80.707181,The Tattoo Factory,Eastland,28227,10,4,NC,35.173279,-80.707184,1,rooftop,9744,Idlewild Rd,Matthews,NC,Mecklenburg County,28105,US,NC Geographic Information Coordinating Council
176565,8830 Albemarle Rd,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",DmlsNnPOd_NZqaG1tr1c1w,"Shopping, Fashion, Men's Clothing, Women's Clothing, Department Stores",Charlotte,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}",1,35.2086518,-80.6945842,Target,Eastland,28227,12,3,NC,35.209255,-80.694431,1,rooftop,8830,Albemarle Rd,Charlotte,NC,Mecklenburg County,28227,US,NC Geographic Information Coordinating Council
176595,1801 Commonwealth Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'True', 'GoodForKids': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'WiFi': 'no'}",dHLkczYVVrBCWqv1xUj9kg,"Lounges, Music Venues, Arts & Entertainment, Bars, Nightlife",Charlotte,,1,35.21903495,-80.81362389,The Rabbit Hole,Elizabeth,28205,8,4,NC,35.219077,-80.813601,1,rooftop,1809,Commonwealth Ave,Charlotte,NC,Mecklenburg County,28205,US,Mecklenburg
176596,"1412 E Blvd, Ste G","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}",8VmrHzfkG4yHXI-aypcF4A,"Fashion, Shopping, Sporting Goods, Shoe Stores",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}",1,35.1999856,-80.844183,Charlotte Running Co.,Dilworth,28203,39,4,NC,35.200054,-80.844197,1,rooftop,1412,East Blvd,Charlotte,NC,Mecklenburg County,28203,US,NC Geographic Information Coordinating Council
176598,"1918 Randolph Rd, Ste 550","{'AcceptsInsurance': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}",bBFqJP3axZIo1oPIAE8m_g,"Doctors, Health & Medical, Dermatologists, Cosmetic Surgeons, Beauty & Spas, Skin Care",Charlotte,"{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-12:0'}",1,35.2095292,-80.8248897,"Dermatology, Laser & Vein Specialists of the Carolinas",Elizabeth,28207,5,4,NC,35.209635,-80.825083,1,rooftop,1918,Randolph Rd,Charlotte,NC,Mecklenburg County,28207,US,Mecklenburg
176617,350 E Sugar Creek Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",CAmPPSKoFCd8zo2bxRxRkA,"Restaurants, Breakfast & Brunch",Charlotte,,1,35.254686,-80.793515,Dino's Family Restaurant,NoDa,28213,39,4,NC,35.254693,-80.793518,1,rooftop,350,E Sugar Creek Rd,Charlotte,NC,Mecklenburg County,28206,US,NC Geographic Information Coordinating Council
176622,"2127 Ayrsley Town Blvd, Ste 103","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",iyFS4twFjCKfaKl7kUl3sg,"Gastropubs, Burgers, American (Traditional), American (New), Steakhouses, Breakfast & Brunch, Bars, Cocktail Bars, Restaurants, Pubs, Tapas/Small Plates, Nightlife",Charlotte,"{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",1,35.1382102,-80.9332075,Harry's Grille & Tavern,Steele Creek,28273,253,4,NC,35.138266,-80.933196,1,rooftop,2127,Ayrsley Town Bv,Charlotte,NC,Mecklenburg County,28273,US,Mecklenburg
176623,8156 South Tryon St,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",N9o1UKmI0Ng1qYkTBTxHmA,"Thai, Chinese, Noodles, Sandwiches, Restaurants",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,35.14426745,-80.93322569,Noodles & Company,Steele Creek,28273,16,3,NC,35.141953,-80.932503,1,nearest_street,,I 485,Charlotte,NC,Mecklenburg County,28273,US,TIGER/Line® dataset from the US Census Bureau
176634,7200 Albermarle Rd,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",xRVIv9-6y4aGE-kxdUK9BA,"Nightlife, Sandwiches, Restaurants, Chicken Wings, Bars",Charlotte,"{'Monday': '6:30-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '12:0-0:0'}",1,35.2033808,-80.7209393,Doghouse Bar and Grill,Eastland,28227,5,3,NC,35.203382,-80.720956,1,rooftop,7200,Albemarle Rd,Charlotte,NC,Mecklenburg County,28227,US,NC Geographic Information Coordinating Council
176643,116 W 5th St,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",kPdOOry5KnxX1KAow3rMWA,"Restaurants, Breakfast & Brunch, Diners",Charlotte,"{'Monday': '6:0-5:30', 'Tuesday': '6:0-5:30', 'Wednesday': '6:0-5:30', 'Thursday': '6:0-5:30', 'Friday': '6:0-5:30', 'Saturday': '6:0-5:30', 'Sunday': '6:0-5:30'}",0,35.2286231,-80.8423596,Queen City Diner,Fourth Ward,28202,21,2.5,NC,35.228624,-80.842372,1,rooftop,116,W 5th St,Charlotte,NC,Mecklenburg County,28202,US,NC Geographic Information Coordinating Council
176670,4810 Ashley Park Ln,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True'}",JPRiRGUmRJraiLgXz-GWog,"Trainers, Gyms, Barre Classes, Active Life, Pilates, Fitness & Instruction",Charlotte,,1,35.14662,-80.830612,The Bar Method,South Park,28210,7,4.5,NC,35.14665,-80.830743,1,rooftop,4940,Ashley Park Ln,Charlotte,NC,Mecklenburg County,28210,US,NC Geographic Information Coordinating Council
176684,6915 Albemarle Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",j2vNoPv7Jzvvj7rbsT7vAA,"Restaurants, Fast Food",Charlotte,"{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '6:0-23:0'}",1,35.2031629,-80.7254696,Bojangles' Famous Chicken 'n Biscuits,Eastland,28227,22,2,NC,35.203182,-80.725506,1,rooftop,6915,Albemarle Rd,Charlotte,NC,Mecklenburg County,28227,US,NC Geographic Information Coordinating Council
176697,4620 Park Rd,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True'}",wtMbJN1zKHk0mIeaU7vlXw,"Food, Beer, Wine & Spirits",Charlotte,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,35.1675324,-80.8508174,Brawley's Beverage,,28209,72,4.5,NC,35.167528,-80.850773,1,rooftop,4620,Park Rd,Charlotte,NC,Mecklenburg County,28209,US,NC Geographic Information Coordinating Council
176700,4626 S Blvd,{'BusinessAcceptsCreditCards': 'True'},p1NFcMFmmBlxfJ0FNXmRhA,"Arts & Entertainment, Framing, Arts & Crafts, Art Galleries, Shopping",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}",1,35.177915,-80.877103,Frame Warehouse,,28209,4,5,NC,35.177921,-80.876997,1,rooftop,4626,South Blvd,Charlotte,NC,Mecklenburg County,28209,US,NC Geographic Information Coordinating Council
