,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
87220,"2910 Mount Holly-Huntersville Rd",,rzCAfQtV6JLcEWBiRzx3wA,"Greek, Restaurants, Chicken Wings, Salad",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-16:30'}",1,35.3195105,-80.9527442,"Mr Gus",,28214,10,2.5,NC,35.319506,-80.952739,1,rooftop,2910,"Mt Holly-huntersville Rd",Charlotte,NC,"Mecklenburg County",28214,US,Mecklenburg
87223,"274 S Sharon Amity Rd","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HappyHour': 'True', 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",umYyXD1zcTbRHQW4etg0hA,"Nightlife, Food, Juice Bars & Smoothies, Vegan, Sushi Bars, Bars, American (New), Vegetarian, Restaurants, Wine Bars",Charlotte,"{'Monday': '11:0-15:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-15:0'}",1,35.176496,-80.802224,"Namastay Kitchen and Hangout",Cotswold,28211,109,4,NC,35.176503,-80.802227,1,rooftop,274,"S Sharon Amity Rd",Charlotte,NC,"Mecklenburg County",28211,US,Mecklenburg
87228,"5137 Central Ave",,ZwfcLC9AkS_ycVTw3dAi2g,"Auto Repair, Oil Change Stations, Automotive",Charlotte,,1,35.2100661,-80.75740829999999,"Elvis Automotive",Eastland,28205,5,3.5,NC,35.210279,-80.757335,1,rooftop,5137,"Central Ave",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
87265,,,zUWatdnlBwmBjWMPVKI0WA,"Party Bus Rentals, Event Planning & Services, Buses, Limos, Transportation, Hotels & Travel, Party & Event Planning",Charlotte,,1,35.283004,-80.900582,"Party Life Buses",Biddleville,28214,3,5,NC,35.283011,-80.900585,1,rooftop,5800,"Brookshire Bv",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
87282,"12716 S Tryon St","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True'}",I-1ewzJS7hwvQdPJO_pGSA,"Thrift Stores, Shopping",Charlotte,,1,35.1051004827,-80.9854988877,"Goodwill Industries of Southern Piedmont","Steele Creek",28273,8,2.5,NC,35.105091,-80.985483,1,rooftop,12710,"S Tryon St",Charlotte,NC,"Mecklenburg County",28273,US,"NC Geographic Information Coordinating Council"
87329,"5335 Ballantyne Commons Pkwy, Ste 300","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",HGDXh5eBgW8pcuh-0j8n9w,"Department Stores, Shopping, Fashion",Charlotte,,1,35.0637668,-80.7733554,"Pier 1 Imports",,28277,3,4,NC,35.063871,-80.77298,1,rooftop,5335,"Ballantyne Commons Py",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
87355,"9519 B South Blvd","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",cRd0iKeCXmr3jH-xTu8GVA,"Discount Store, Shopping",Charlotte,,1,35.105871,-80.87976260000001,"Dollar Tree",,28263,4,4,NC,35.105964,-80.879729,1,rooftop,9519,"S Bv",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
87390,"2801 Boyer St","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",9YRJ2k5oaX8wZEizI0jciw,"Burgers, Fast Food, Restaurants",Charlotte,,1,35.229872,-80.923658,Wendy's,,28210,19,2.5,NC,35.229879,-80.923661,1,rooftop,2801,"Boyer St",Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
87437,"6701 N Tryon St","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",O2opXFPnTG-Pxa_u-3w66A,"Mexican, Restaurants",Charlotte,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,35.2798717,-80.7670268,"El Taco Veloz",,28213,47,4,NC,35.279828,-80.767088,1,rooftop,6701,"N Tryon St",Charlotte,NC,"Mecklenburg County",28213,US,Mecklenburg
87453,"7015 South Blvd","{'BusinessAcceptsCreditCards': 'True'}",V8Btu9dReIkMAp1yfm92aw,"Auto Parts & Supplies, Automotive",Charlotte,"{'Monday': '7:30-22:0', 'Tuesday': '7:30-22:0', 'Wednesday': '7:30-22:0', 'Thursday': '7:30-22:0', 'Friday': '7:30-22:0', 'Saturday': '7:30-22:0', 'Sunday': '8:0-21:0'}",1,35.1392507,-80.8759879,"O'reilly Auto Parts",Starmount,28217,3,2,NC,35.139233,-80.876043,1,rooftop,7015,"South Blvd",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
87460,"2400 Dunavant St","{'BusinessAcceptsCreditCards': 'True'}",Deqh3iwyjCXHCxfsp6yAMw,"Automotive, Car Dealers, Car Stereo Installation, Auto Customization, Auto Repair",Charlotte,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",1,35.2050246298,-80.8660537004,"Bosworth Customs","South End",28203,7,4.5,NC,35.205076,-80.866141,1,rooftop,2416,"Dunavant St",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
87462,"127 N Tryon St, Ste 2","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",X-CeVwKcIwR013h5NkbD2g,"Fast Food, Restaurants, Food, Caterers, Event Planning & Services, Breakfast & Brunch, American (New), Salad, Mexican",Charlotte,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-22:0'}",1,35.2280448252,-80.8421324193,"QDOBA Mexican Eats",Uptown,28202,22,3,NC,35.228195,-80.842001,1,rooftop,104,"W 5th St",Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
87490,"4820 S Blvd","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",zb6RpofFD-rmpXqHVdXZbQ,"Pizza, Restaurants",Charlotte,,1,35.14616,-80.87648,"Papa John's Pizza",Starmount,28217,22,2.5,NC,35.146165,-80.876487,1,rooftop,6510,"S Bv",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
87539,,"{'BusinessAcceptsCreditCards': 'True'}",7M6KKyTWWPZjLvpHCD87uw,"Windshield Installation & Repair, Auto Customization, Mobile Dent Repair, Auto Detailing, Automotive, Auto Repair, Body Shops",Charlotte,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-17:0'}",1,35.2294139,-80.92473459999999,"Complete Auto Reconditioning",,28201,8,5,NC,35.229647,-80.924898,1,rooftop,4505,"Billy Graham Py",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
87580,,"{'BikeParking': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'False'}",Y-alfMvoTX4xl6tbQhwVuw,"Walking Tours, Tours, Beer Tours, Scavenger Hunts, Hotels & Travel, Active Life",Charlotte,"{'Friday': '14:0-19:0', 'Saturday': '12:30-19:0', 'Sunday': '14:0-19:0'}",1,35.2150714,-80.82947470000001,"Brewed Clues",Elizabeth,28204,6,5,NC,35.214816,-80.829435,1,rooftop,1108,"Charlottetowne Ave",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
87581,"8315 Byrum Dr",,0SQ9fIRHmVYvq7p4rEqjLw,"Pets, Pet Stores, Animal Shelters",Charlotte,,0,35.1909909,-80.948139,"Animal Control Bureau-Cmpd","Steele Creek",28217,10,3.5,NC,35.190998,-80.948143,1,rooftop,8315,"Byrum Dr",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
87645,"214 N Tryon St","{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}",UG4pl2aQvlSf21eaL8Yq2w,"Public Services & Government, Real Estate, Home Services, Landmarks & Historical Buildings",Charlotte,,1,35.2279985,-80.8413468,"Hearst Tower",Uptown,28202,6,4,NC,35.227985,-80.841346,1,rooftop,208,"N Tryon St",Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
87646,"615 E 6th St","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'False'}",mdbX_MgY63ewusKCPWXRKA,"Active Life, Weight Loss Centers, Fitness & Instruction, Health & Medical, Cardio Classes, Trainers",Charlotte,"{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-17:0'}",1,35.2271233,-80.84626009999999,"265 Point and Coach Tam Fitness",Uptown,28202,3,5,NC,35.22698,-80.846183,1,rooftop,222,S,Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
87660,"1914 N Tryon St",,A28ib0BrDF5u6tocMK0I_A,"Hotels & Travel, Public Transportation, Transportation",Charlotte,,1,35.2411121,-80.82307520000001,Amtrak,NoDa,28206,29,3,NC,35.241142,-80.823096,1,rooftop,1914,"N Tryon St",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
87678,"8601 University Executive Park Dr","{'Alcohol': 'full_bar', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True'}",aait_GoXPpYOjS4Hgj74Iw,"Sushi Bars, Restaurants, Japanese",Charlotte,,1,35.3056346805,-80.7542324066,"Nakato Japanese Steakhouse & Sushi Bar","University City",28262,9,3,NC,35.305846,-80.754149,1,rooftop,8601,"University Executive Park Dr",Charlotte,NC,"Mecklenburg County",28262,US,Mecklenburg
87730,"9311 Jw Clay Blvd","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",ebwM2pckHieHvK6h1scuBw,"Mediterranean, Nightlife, Cocktail Bars, Middle Eastern, Halal, Restaurants, Bars",Charlotte,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,35.311359,-80.746403,"Lazeez Mediterranean Grill","University City",28262,114,3.5,NC,35.311366,-80.746407,1,rooftop,9311,"J W Clay Blvd",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
87753,,"{'BusinessAcceptsCreditCards': 'True'}",yV6vyWa7Tp7oWqAWZRsHLQ,"Office Cleaning, Carpet Cleaning, Local Services, Professional Services",Charlotte,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0'}",1,35.1290557,-80.9539475,"Hubert Team Cleaning","Steele Creek",28273,9,5,NC,35.130095,-80.952361,0.99,rooftop,2925,"Westinghouse Bv",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
87774,"9402 Northlake West Dr, Ste 102","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",uRFO-UaMbE13CQDvFKmaTQ,"Bakeries, Food, Desserts",Charlotte,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",1,35.3468122,-80.8607569,"Jazzy Cheesecakes",,28216,46,4,NC,35.346786,-80.860806,1,rooftop,9402,"Northlake West Dr",Charlotte,NC,"Mecklenburg County",28216,US,"NC Geographic Information Coordinating Council"
87780,"3401 Kingsmeade Ct",,fA0TxxcEKrlOmSzMsph6Zg,"Hotels & Travel, Transportation",Charlotte,,1,35.1216725,-80.8104842,"Tms Senior Transport",,28226,3,2.5,NC,35.121609,-80.8105,1,rooftop,3401,"Kingsmeade Ct",Charlotte,NC,"Mecklenburg County",28226,US,Mecklenburg
87781,"7845 Colony Rd, Ste C1","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': 'no'}",k_nni5JIkv-7lBE0D0roeQ,"Dry Cleaning & Laundry, Local Services, Dry Cleaning, Laundry Services",Charlotte,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-16:0'}",1,35.1054542,-80.80752080000001,"Carriage Fine Dry Cleaning",,28226,3,1.5,NC,35.105466,-80.807533,1,rooftop,7845,"Colony Rd",Charlotte,NC,"Mecklenburg County",28226,US,Mecklenburg
87787,"605 Candler Ln","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}",UzE7JpFBmwVHmBaFCPdktg,"Real Estate, Apartments, Home Services",Charlotte,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}",1,35.1771529,-80.893343,"Parkside at South Tryon",Starmount,28217,4,2,NC,35.17716,-80.893347,1,rooftop,605,"Candler Ln",Charlotte,NC,"Mecklenburg County",28217,US,"NC Geographic Information Coordinating Council"
87825,"2630 N Davidson St",,LJr-q9kGdFiMacGsuxw47A,"Pets, Pet Stores",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-15:0'}",1,35.243235,-80.81066800000001,"Four Dogs Pet Supplies",NoDa,28205,17,5,NC,35.243242,-80.810672,1,rooftop,2630,"N Davidson St",Charlotte,NC,"Mecklenburg County",28205,US,Mecklenburg
87836,"2905 Mount Holly Huntersville Rd","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",VXgGOEiKx3-UZoU3-bVHRw,"Thrift Stores, Local Services, Community Service/Non-Profit, Shopping",Charlotte,,1,35.3203709,-80.9538611,Goodwill,,28214,3,4.5,NC,35.320346,-80.953859,1,rooftop,2905,"Mt Holly-huntersville Rd",Charlotte,NC,"Mecklenburg County",28214,US,Mecklenburg
87848,"3900 Colony Rd","{'AcceptsInsurance': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}",IMspSuWDe2jL7KEUMIjcrQ,"Skin Care, Beauty & Spas, Health & Medical, Medical Spas",Charlotte,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0'}",1,35.1541299,-80.82437059999999,"Ageless Remedies SouthPark","South Park",28211,23,4,NC,35.154032,-80.824912,1,rooftop,3900,"Colony Rd",Charlotte,NC,"Mecklenburg County",28211,US,Mecklenburg
87897,"9831 Rea Rd","{'AcceptsInsurance': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2'}",tfPZG5b5zblAa9IMGK2HNA,"Beauty & Spas, Day Spas, Massage Therapy, Massage, Health & Medical, Skin Care",Charlotte,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-18:0'}",1,35.0348191,-80.80448730000001,"Massage Envy - Blakeney",Ballantyne,28277,10,3.5,NC,35.034899,-80.804534,1,rooftop,9831,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
87898,"11318 N Community House Rd, Ste 203","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",9R0snzxZ8JHDLGyQzVDidg,"Coffee & Tea, Food, Desserts, Bakeries",Charlotte,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",0,35.0558598,-80.835121,"The Secret Chocolatier",Ballantyne,28277,21,5,NC,35.05608,-80.835325,1,rooftop,11318,"N Community House Rd",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
87899,"9941 Rea Rd","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",9YnK_lZ7lInd81BURIk3Ew,"Salad, Restaurants, Mexican, Event Planning & Services, Tex-Mex, Caterers",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,35.0339582,-80.8047412,"Salsarita's Fresh Mexican Grill",Ballantyne,28277,28,3,NC,35.033813,-80.804574,1,rooftop,9935,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
87939,"8220 University Executive Pk, Ste 150",,GfxHocUgi9iei7KXM6yXqw,"Health & Medical, Dentists, Orthodontists",Charlotte,,1,35.3004249,-80.7552302,"OrthoCare Orthodontics","University City",28262,3,2.5,NC,35.30072,-80.755849,1,rooftop,201,"McCullough Dr",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
87956,"8000 Waterford Lakes Dr",,376XtnGYpqtJLkpw5yZd4Q,"Home Services, Property Management, Real Estate, Apartments",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}",1,35.1261636142,-80.87514826659999,"Anson at the Lakes by Cortland",,28210,6,1.5,NC,35.126173,-80.87519,1,rooftop,8000,"Waterford Lakes Dr",Charlotte,NC,"Mecklenburg County",28210,US,Mecklenburg
87962,"720 Governor Morrison St, Ste 150","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True'}",X23bt-XPgRC5yqtrSgp9Jg,"Food, Beer, Wine & Spirits",Charlotte,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '13:0-18:0'}",1,35.1566877885,-80.8241415024,Winestore,"South Park",28211,31,4.5,NC,35.156855,-80.824146,1,rooftop,720,"Governor Morrison St",Charlotte,NC,"Mecklenburg County",28211,US,"NC Geographic Information Coordinating Council"
