,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
134478,"10828 Providence Rd","{'Alcohol': 'beer_and_wine', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True'}",yBhedmrY-7LP2d6h7MrtwQ,"Organic Stores, Grocery, Food, Beer, Wine & Spirits",Charlotte,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",1,35.0615549,-80.7713469,"The Fresh Market",,28277,25,3.5,NC,35.061488,-80.771478,1,rooftop,10828,"Providence Rd",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
134480,"Coldwell Banker United, Coldwell Banker United","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True'}",Tf-lsfEqTlUiQTL1hmDuUw,"Real Estate, Home Services, Real Estate Agents",Charlotte,,1,35.0994663,-80.77852470000001,"Joe Gonzales",,28277,4,5,NC,35.099826,-80.778182,1,rooftop,2851,"Pineville-matthews Rd",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
134550,"8045 S Blvd","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",bGJNaX-6n5RIsmZEr5-qZg,"American (Traditional), Breakfast & Brunch, Restaurants",Charlotte,"{'Monday': '6:0-21:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-15:0'}",1,35.126897,-80.877174,"Light Rail Family Restaurant",Starmount,28273,38,3.5,NC,35.126903,-80.877177,1,rooftop,8045,"S Bv",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
134586,"6932 N Tryon St, Ste 5","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2'}",MgiYBJVcPxWGndMUHqvluQ,"Beauty & Spas, Hair Salons, Hair Stylists, Hair Extensions",Charlotte,"{'Monday': '8:0-19:30', 'Tuesday': '8:0-19:30', 'Wednesday': '8:0-19:30', 'Thursday': '8:0-19:30', 'Friday': '7:0-19:30', 'Saturday': '7:0-19:30', 'Sunday': '8:0-17:30'}",1,35.2828088,-80.7634645,"Bignon's African Hair & Studio",,28213,10,3,NC,35.282816,-80.763463,1,rooftop,6932,"N Tryon St",Charlotte,NC,"Mecklenburg County",28213,US,Mecklenburg
134595,"201 East Blvd","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}",uDxrdpVzU3QAWYkwR-X5EA,"Convenience Stores, Food",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.2117832,-80.8570872,"Quik Shoppe","South End",28203,26,3,NC,35.211786,-80.857106,1,rooftop,201,"East Blvd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
134607,"110 N Torrence St","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3'}",dXARqbMxn40lJRmCeKlnDg,"Optometrists, Eyewear & Opticians, Shopping, Health & Medical",Charlotte,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-17:0'}",1,35.2141608,-80.8284149,"Steven Bilon, OD",Elizabeth,28204,8,5,NC,35.214158,-80.828423,1,rooftop,110,"N Torrence St",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
134649,"1200 West Tyvola Rd","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}",FrFkBFXZvB8vC0O5Wcv5Jw,"Disc Golf, Active Life, Tennis, Parks",Charlotte,,1,35.1784946,-80.90881330000001,"Renaissance Park",,28217,8,4,NC,35.179826,-80.908716,0.99,rooftop,1536,"W Tyvola Rd",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
134717,"7631 Sharon Lakes Rd","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'NoiseLevel': 'loud', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",F9ZtvQlaWJrOQJW3QkRX_Q,"Restaurants, Latin American, Salvadoran",Charlotte,"{'Monday': '8:0-2:0', 'Tuesday': '8:0-2:0', 'Wednesday': '8:0-2:0', 'Thursday': '8:0-2:0', 'Friday': '8:0-2:0', 'Saturday': '8:0-2:0', 'Sunday': '8:0-0:0'}",1,35.1280702,-80.87486819999999,"Lempira Restaurant",,28210,7,2.5,NC,35.128074,-80.874883,1,rooftop,7631,"Sharon Lakes Rd",Charlotte,NC,"Mecklenburg County",28210,US,Mecklenburg
134782,"5355 Ballantyne Commons Pkwy","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",YzTafk0tQ-nAu1oICuuNFw,"Sushi Bars, Japanese, Restaurants, Live/Raw Food",Charlotte,"{'Monday': '16:30-22:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",1,35.062725,-80.7738817,"Sushi 101",,28277,89,3.5,NC,35.062727,-80.773992,1,rooftop,5355,"Ballantyne Commons Pkwy",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
134823,"10600 John Price Rd","{'BusinessAcceptsCreditCards': 'True'}",DvRFyawqcpte85W-gWUfbQ,"Auto Repair, Automotive",Charlotte,"{'Monday': '8:0-18:30', 'Tuesday': '8:0-18:30', 'Wednesday': '8:0-18:30', 'Thursday': '8:0-18:30', 'Friday': '8:0-18:30', 'Saturday': '8:0-15:30'}",1,35.1230002835,-80.956476666,"Integrity Auto and Performance","Steele Creek",28273,3,5,NC,35.123018,-80.956487,1,rooftop,10600,"John Price Rd",Charlotte,NC,"Mecklenburg County",28273,US,"NC Geographic Information Coordinating Council"
134851,"8328 Pineville Matthews Rd","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",aFmcd1VXT4f9gjLWreSQvA,"Shopping, Tobacco Shops, Food, Convenience Stores",Charlotte,,1,35.0895921,-80.8604778,"Cigarettes and More",,28226,3,4.5,NC,35.089605,-80.860481,1,rooftop,8328,"Pineville-matthews Rd",Charlotte,NC,"Mecklenburg County",28226,US,Mecklenburg
134852,"8500 Pineville-Matthews Rd","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2'}",RpRLx2o-a_ZenEP3JjeGGg,"Fitness/Exercise Equipment, Sports Wear, Discount Store, Fashion, Sporting Goods, Shopping",Charlotte,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '12:0-18:0'}",1,35.088527,-80.86327,"Play It Again Sports - Charlotte",,28226,4,3,NC,35.088604,-80.863203,1,rooftop,8500,"Pineville-matthews Rd",Charlotte,NC,"Mecklenburg County",28226,US,"NC Geographic Information Coordinating Council"
134857,"6201 S Blvd","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",nNYYONMgYJtuk1klY7Zs8g,"Pizza, Food Delivery Services, Food, Restaurants",Charlotte,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-23:0'}",1,35.1514326632,-80.87543793410001,"Little Caesars Pizza",,28217,8,4,NC,35.151414,-80.875443,1,rooftop,6211,"S Bv",Charlotte,NC,"Mecklenburg County",28210,US,Mecklenburg
134867,"530 Brandywine Rd, Ste 5","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True'}",emCtTWqzqW62KCUdrYY8oQ,"Dance Studios, Fitness & Instruction, Arts & Entertainment, Education, Specialty Schools, Performing Arts, Active Life, Dance Schools",Charlotte,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-18:30', 'Saturday': '9:0-14:0', 'Sunday': '16:0-19:0'}",1,35.174628,-80.846836,"Jami Masters School of Dance",,28209,3,3,NC,35.174351,-80.846825,1,rooftop,530,"Brandywine Rd",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
134915,"500 S College St, Ste 150","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",dk7VpR5Xh7t28U99ASZz7A,"Gluten-Free, Brazilian, Restaurants, Steakhouses",Charlotte,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '11:0-14:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",1,35.2231876,-80.8466272,"Brazz Carvery & Brazilian Steakhouse",Uptown,28202,132,3.5,NC,35.223369,-80.846711,1,rooftop,500,"S College St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
134930,"3230 Prosperity Church Rd","{'AcceptsInsurance': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'True'}",WSChT53vAzB970fsw_3x5Q,"Medical Centers, Beauty & Spas, Massage Therapy, Reflexology, Massage, Health & Medical",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}",1,35.343945,-80.77078400000001,"Midas Touch Therapy Massage Studio","Highland Creek",28269,3,5,NC,35.344001,-80.770877,1,rooftop,3220,"Prosperity Church Rd",Charlotte,NC,"Mecklenburg County",28269,US,"NC Geographic Information Coordinating Council"
134933,"2424 N Davidson St, Ste 109","{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",a6PiNTMvqbrimJyMsB6xyw,"Shopping, Vape Shops",Charlotte,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '12:0-22:0'}",1,35.2412707,-80.811967,"Kure Vaporium - NoDa","Villa Heights",28205,17,4,NC,35.241126,-80.811924,1,rooftop,622,"E 28th St",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
134940,"2030 7th St","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False'}",8C1cenM-iLApT3akA7eGUQ,"Makeup Artists, Beauty & Spas",Charlotte,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0'}",1,35.211512,-80.817357,"Flawless Makeup Art",Elizabeth,28204,3,3.5,NC,35.211519,-80.81736,1,rooftop,2030,"E 7th St",Charlotte,NC,"Mecklenburg County",28204,US,"NC Geographic Information Coordinating Council"
134964,"9563 S Blvd","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",Z3r5MgPhbYMvB3-JowAmVw,"Men's Clothing, Fashion, Shopping, Department Stores, Women's Clothing, Shoe Stores",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}",1,35.104685784,-80.8773189783,"Nordstrom Rack Carolina Pavilion",,28273,60,4,NC,35.104814,-80.877465,1,rooftop,9563,"South Blvd",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
134990,"2321 Beatties Ford Rd",,_C3lxQKUdWtp595nhTLClQ,"Churches, Religious Organizations",Charlotte,,1,35.2667738,-80.8546442,"United House of Prayer For All People",Biddleville,28216,6,3.5,NC,35.266825,-80.8548,1,rooftop,2321,"Beatties Ford Rd",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
135026,"7926 Rea Rd, Ste A","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",q2t4Ch_j_TiRg_wCta80gQ,"Mobile Phones, Shopping",Charlotte,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",1,35.0584821746,-80.81397968669999,T-Mobile,,28277,5,2,NC,35.058629,-80.813929,1,rooftop,7926,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
135084,"1000 Nc Music Factory Blvd",,_giRUj-OhfBkDK05Ht7_EQ,"Transportation, Hotels & Travel, Airport Shuttles, Limos",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.23918,-80.84566340000001,"Skyline Car Service","Third Ward",28206,3,5,NC,35.239373,-80.845694,1,rooftop,1000,"Nc Music Factory Bv",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
135113,"8116 University City Blvd",,GBAJOqt9j01ppXw20s_Rkw,"Pet Services, Pet Sitting, Pet Groomers, Pets",Charlotte,,0,35.2925549,-80.7469607,Petsmart,"University City",28213,7,3,NC,35.292545,-80.747126,1,rooftop,8116,"University City Blvd",Charlotte,NC,"Mecklenburg County",28213,US,"NC Geographic Information Coordinating Council"
135175,"129-100 West Trade Street","{'Alcohol': 'full_bar', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",5Nr1rkaTmyWqBAsil5CLDg,"Spanish, Tapas Bars, Restaurants",Charlotte,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-1:0'}",0,35.2279912,-80.843388,Arpa,"Fourth Ward",28202,18,3.5,NC,35.228086,-80.843552,1,rooftop,120,"W Trade St",Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
135218,"726 Tyvola Rd, Ste 100","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '3'}",g3iLuRHNe9bPUvs-YsIXWw,"Gift Shops, Shopping, Florists, Party & Event Planning, Event Planning & Services, Floral Designers, Wholesale Stores, Flowers & Gifts",Charlotte,"{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0', 'Saturday': '8:30-12:30'}",1,35.16442,-80.88313410000001,"Elizabeth House Flowers",Starmount,28217,8,3.5,NC,35.164465,-80.883086,1,rooftop,726,"Tyvola Rd",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
135224,"901 C E 4th St","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}",9L3xyxvt6v6v1ZSjrDP8yw,"Southern, Restaurants",Charlotte,,0,35.2195331,-80.8355365,"OneWay Smokehouse & Grill",Uptown,28204,10,4,NC,35.219569,-80.83565,1,rooftop,901,"E 4th St",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
135237,"3500 Latrobe Dr, Ste 300",,uPlTuMTGLotMWVw7jxNmFQ,"Food, Desserts, Specialty Food, Bakeries",Charlotte,,1,35.1971971,-80.7999271,"Sweet Girl Cookies",Elizabeth,28211,6,5,NC,35.1972,-80.79995,1,rooftop,3500,"Latrobe Dr",Charlotte,NC,"Mecklenburg County",28211,US,"NC Geographic Information Coordinating Council"
135243,"5428 New Fashion Way, Ste 612","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1'}",1PYFn3TX0zAOydMyKpQVnQ,"Food, Specialty Food, Asian Fusion, Restaurants",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}",1,35.170943,-80.9712712,"UMI Teriyaki & Sushi","Steele Creek",28278,6,3.5,NC,35.17082,-80.971079,1,rooftop,5524,"New Fashion Way",Charlotte,NC,"Mecklenburg County",28278,US,Mecklenburg
135250,"7741 Colony Rd, Ste A8","{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '4'}",R3Li52FIPLpJWurPOOueBQ,"Beauty & Spas, Nail Salons",Charlotte,,1,35.1068061,-80.80687760000001,"Elegant Nails",,28226,10,3,NC,35.106977,-80.806874,1,rooftop,7741,"Colony Rd",Charlotte,NC,"Mecklenburg County",28226,US,Mecklenburg
135251,,,xtYI3qhsU1fdyB13aUQerg,"Pets, Dog Walkers, Pet Sitting, Pet Services",Charlotte,"{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",1,35.1173473,-80.7990185,"Wags N Kisses Pet Sitters",,28226,7,5,NC,35.117398,-80.799105,1,rooftop,7741,"Bedfordshire Dr",Charlotte,NC,"Mecklenburg County",28226,US,"NC Geographic Information Coordinating Council"
135260,"2001 Vail Ave, Ste 200B","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",i1icBmi_XkXrSsph-j3AAg,"Orthopedists, Doctors, Health & Medical",Charlotte,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}",1,35.2106625381,-80.82190010639999,"OrthoCarolina Foot",Elizabeth,28207,3,4,NC,35.210689,-80.821564,1,rooftop,250,"N Caswell Rd",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
135264,"1730 E Woodlawn Rd","{'AcceptsInsurance': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2'}",60nerxJkyLfo3vCtVbHkgA,"Skin Care, Beauty & Spas, Health & Medical, Day Spas, Massage, Massage Therapy",Charlotte,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-20:0'}",1,35.171881,-80.847058,"Massage Envy - South Park",,28209,26,3,NC,35.171689,-80.846986,1,rooftop,1730,"E Woodlawn Rd",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
135327,"1240 S Lucky Penny St","{'BusinessAcceptsCreditCards': 'True', 'WiFi': 'free'}",G8EgyDjDEiDvdgY4xjxZmw,"Hotels & Travel, Hotels, Event Planning & Services",Charlotte,,1,35.2504543,-80.8962085,"Charlotte Express Inn","Paw Creek",28208,4,1,NC,35.250472,-80.896221,1,rooftop,1240,"Lucky Penny St",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
135330,"301 S Brevard St","{'BusinessAcceptsCreditCards': 'True'}",XDkZw5G-CbbDz79b_jUZkQ,"Local Services, Community Service/Non-Profit",Charlotte,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",1,35.222557,-80.8423317,"Hands On Charlotte",Uptown,28202,4,5,NC,35.222565,-80.842339,1,rooftop,301,"S Brevard St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
