recordid,lat,lon,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
4a4f4878922bc5e0feb12d20b1fab0026426690e,-80.85469324,35.17226287,"north carolina",35.172084,-80.854736,1,rooftop,1304,"E Woodlawn Rd",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
5fd4bcec47e684f9f95d4a1affacc1c7c57fc710,-80.67547319,35.20152688,"north carolina",35.201512,-80.675826,1,rooftop,7335,"Wilson Grove Rd",Charlotte,NC,"Mecklenburg County",28227,US,Mecklenburg
8b92d0e1c7812a41c83fe481726987341cabf88b,-78.28105249,35.54034704,"north carolina",35.540497,-78.280694,1,rooftop,604,"N Pollock St",Selma,NC,"Johnston County",27576,US,Johnston
8ea811c18b75f3f838722d0ccad13f8cf17f2b39,-80.83890326,35.59999396,"north carolina",35.600307,-80.838523,1,rooftop,2445,"Charlotte Hwy",Mooresville,NC,"Iredell County",28117,US,Iredell
fc4b779d8379c9c6e8bd412b1b26009a0d981f96,-78.30989251,35.8259001,"north carolina",35.826073,-78.310232,1,rooftop,401,"N Whitley St",Zebulon,NC,"Wake County",27597,US,Wake
d441a09048f22196f421981e4ea11d79cc04a78f,-78.97867868,35.09269992,"north carolina",35.092697,-78.978995,1,rooftop,429,"Santa Fe Dr",Fayetteville,NC,"Cumberland County",28303,US,"NC Geographic Information Coordinating Council"
4d050b08080e6ccf977cbb4c817cca3eb1d75a70,-79.01154268,35.05949291,"north carolina",35.059445,-79.011779,1,rooftop,6891,"Cliffdale Rd",Fayetteville,NC,"Cumberland County",28314,US,"NC Geographic Information Coordinating Council"
402a21ad18533c330886b6372fa550552612acd4,-82.54894375,35.27335283,"north carolina",35.273298,-82.548654,1,rooftop,3092,"Evans Rd",Hendersonville,NC,"Henderson County",28739,US,Henderson
75a12bfbd2388fa2c63862741e6a4446c828a97e,-77.36378721,35.56776408,"north carolina",35.568006,-77.364082,1,rooftop,1623,"Wimbledon Dr",Greenville,NC,"Pitt County",27834,US,Pitt
6f66fef264f4547b01b970e78e1d356711ceeb61,-79.03551767,34.59473381,"north carolina",34.594459,-79.035975,1,rooftop,300,"Pearl St",Lumberton,NC,"Robeson County",28358,US,Robeson
3940fab3635f33739f54765f03c980c84439e8d6,-82.89267386,35.48119286,"north carolina",35.4812,-82.892674,1,nearest_street,1,"Groundhog Hill Dr",Waynesville,NC,"Haywood County",28786,US,"TIGER/Line® dataset from the US Census Bureau"
9d571ab313961a9b1aa41f5350fe50169724da6f,-80.83945824,35.26619289,"north carolina",35.266232,-80.839698,1,rooftop,2332,"Julia Ave",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
a52a9cd3549beeab6a21a8ab254ddf2f7fc5a148,-80.60610324,36.49037716,"north carolina",36.49022,-80.606096,1,rooftop,503,"Worth St","Mount Airy",NC,"Surry County",27030,US,"NC Geographic Information Coordinating Council"
0158a175502c4b3cd8f0d3841e61f89f0bad1c5d,-77.0813221,35.10530699,"north carolina",35.105517,-77.08167,1,rooftop,2504,"M L King Jr Blvd","New Bern",NC,"Craven County",28562,US,Craven
edd27ebfc8b82c882ad707fae45abfac23288600,-78.6139126,35.77761408,"north carolina",35.777395,-78.613638,1,rooftop,100,"Lumpkin St",Raleigh,NC,"Wake County",27610,US,Wake
5938e2bd67c2f348bb84bc1fb7b28058f4186a30,-77.41518219,34.7608329,"north carolina",34.760949,-77.415919,1,rooftop,605,"N Marine Blvd",Jacksonville,NC,"Onslow County",28540,US,"NC Geographic Information Coordinating Council"
fdbc9545f21fe27f94dbd97923beea4175062c3d,-78.55823259,35.94188212,"north carolina",35.941614,-78.558393,1,rooftop,2821,"Wakefield Crossing Dr",Raleigh,NC,"Wake County",27614,US,"NC Geographic Information Coordinating Council"
bbc7902ca5848be546cd3a094db794555b9f6411,-77.95855235,34.82184189,"north carolina",34.822109,-77.958283,1,rooftop,288,"Bay Rd","Rose Hill",NC,"Duplin County",28458,US,"NC Geographic Information Coordinating Council"
102d187361e1afdf83983754089e9d66b4098b98,-80.7260032,35.19986688,"north carolina",35.199641,-80.726217,1,rooftop,8834,"E W T Harris Bv",Charlotte,NC,"Mecklenburg County",28212,US,Mecklenburg
8aa86b8acd4ae0c78e1e5ed1c64ea946802b27e1,-80.79335323,35.27661489,"north carolina",35.276927,-80.793382,1,rooftop,1202,"W Sugar Creek Rd",Charlotte,NC,"Mecklenburg County",28213,US,Mecklenburg
3f3bdc12337478a36db16dfc709825edfa1b7d7b,-80.88198328,35.798934,"north carolina",35.798668,-80.881585,1,rooftop,706,"Hartness Rd",Statesville,NC,"Iredell County",28677,US,Alexander
31ca95e51c55bf51066d99d44db878222db73f00,-78.62335261,35.8751871,"north carolina",35.875357,-78.624024,1,rooftop,6701,"Falls Of Neuse Rd",Raleigh,NC,"Wake County",27615,US,"NC Geographic Information Coordinating Council"
91decc7222b76b5433c2bb27ee13b3fdf8222537,-78.63665261,35.77681308,"north carolina",35.776663,-78.636491,1,rooftop,200,"E Martin St",Raleigh,NC,"Wake County",27601,US,"NC Geographic Information Coordinating Council"
662a60e8513871831e4e1bd7ad65572c5185f6bf,-79.19057272,34.67764182,"north carolina",34.677917,-79.190335,1,rooftop,305,"E 3rd St",Pembroke,NC,"Robeson County",28372,US,Robeson
7c1b10d34706ae90f48fc2e51b3b61dfab58c82f,-76.2179519,36.31476928,"north carolina",36.314587,-76.217527,1,rooftop,1040,"N Road St","Elizabeth City",NC,"Pasquotank County",27909,US,"NC Geographic Information Coordinating Council"
97072187b716b0ccfc2cd54b7c13824e00480bfd,-80.75638922,35.24663689,"north carolina",35.246727,-80.756715,1,rooftop,5536,"Joyce Dr",Charlotte,NC,"Mecklenburg County",28215,US,"NC Geographic Information Coordinating Council"
4de8717768a6cca2c76864673fc26ac51fac41d1,-79.68963292,35.588187,"north carolina",35.588779,-79.689497,1,rooftop,5582,"Little Beane Store Rd",Seagrove,NC,"Randolph County",27341,US,Randolph
a98236ca734d21811ef01ba1d140ceccb96efa55,-82.48699375,35.53949289,"north carolina",35.539326,-82.486993,1,rooftop,251,"Bee Ridge Rd",Asheville,NC,"Buncombe County",28803,US,"NC Geographic Information Coordinating Council"
e4f0ab133c12f601d987f20b77cb8e82a3af5285,-81.68317755,36.21541706,"north carolina",36.215386,-81.683193,1,rooftop,733,"Rivers St",Boone,NC,"Watauga County",28607,US,"NC Geographic Information Coordinating Council"
2fc1ea1ee825d4bc7fb74072b386ba84d3007335,-79.01201268,35.05687291,"north carolina",35.05703,-79.011705,1,rooftop,905,"Seventy First School Rd",Fayetteville,NC,"Cumberland County",28314,US,"NC Geographic Information Coordinating Council"
54f6c46c06a547ee5777777efde415ba6b0f2513,-77.37440721,35.58856908,"north carolina",35.588856,-77.374276,1,rooftop,209,"E Arlington Bv",Greenville,NC,"Pitt County",27858,US,Pitt
f2377c9638165bea323a1691176eb09029f2ea89,-78.65936261,35.78497308,"north carolina",35.785149,-78.659227,1,rooftop,1620,"Hillsborough St",Raleigh,NC,"Wake County",27605,US,Wake
6dc5114a26d538f70d97568a3c5f32ecdcb321c7,-81.52192348,35.79613398,"north carolina",35.796318,-81.522088,1,rooftop,5355,"Meadowlane Dr","Granite Falls",NC,"Caldwell County",28630,US,"NC Geographic Information Coordinating Council"
018bb3d389f81257d537b2f8a22d4ab43195aeb8,-78.99274266,34.62128382,"north carolina",34.621472,-78.992617,1,rooftop,1105,"7th St",Lumberton,NC,"Robeson County",28358,US,Robeson
ad2e5d9d359c44653b0b55abd3ee2059e316841e,-81.02896332,35.58347995,"north carolina",35.583489,-81.028958,1,nearest_street,7,"State Rd 1851","Sherrills Ford",NC,"Catawba County",28673,US,"TIGER/Line® dataset from the US Census Bureau"
ca961234f3031e7b950ea14aa423e65597cf58a0,-78.63479261,35.78106208,"north carolina",35.7809,-78.634476,1,rooftop,300,"E Edenton St",Raleigh,NC,"Wake County",27601,US,Wake
e080fbaca3cbd4a4fc013bf7391cd83ca5ae44f0,-80.7392832,35.04566085,"north carolina",35.045647,-80.739739,1,rooftop,2000,"Greenbrook Pkwy",Matthews,NC,"Union County",28104,US,Union
5c675011c4e091ea2108bb8a56bcacc6965182bd,-78.68706262,35.78604408,"north carolina",35.78627,-78.687355,1,rooftop,806,"Gorman St",Raleigh,NC,"Wake County",27606,US,Cary
7bf4de0a10d4614b576f104f6b092803cd4e060f,-78.82736267,35.79010708,"north carolina",35.790583,-78.827517,1,rooftop,4224,"NW Cary Pkwy",Cary,NC,"Wake County",27513,US,Wake
4a77643e60d6aacf7085418b3ae54da6fa63577b,-77.89216231,34.24225177,"north carolina",34.241899,-77.892158,1,rooftop,4238,"Market St",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
ccdf72ceb42199a42fafd0630dfbe586749daf9a,-77.16305711,34.7149839,"north carolina",34.715298,-77.163296,1,rooftop,213,"Belgrade Swansboro Rd",Stella,NC,"Onslow County",28582,US,Onslow
803a8aa28a5c85c4fa85ef5abc0246327b2ed837,-77.54548221,34.42635282,"north carolina",34.42604,-77.54542,1,rooftop,205,"Roland Ave","Holly Ridge",NC,"Pender County",28445,US,"NC Geographic Information Coordinating Council"
053897ac8c6502a3540945e576ba437fad94c109,-78.92148871,35.99198111,"north carolina",35.991768,-78.921404,1,rooftop,1507,"Morehead Ave",Durham,NC,"Durham County",27707,US,"NC Geographic Information Coordinating Council"
c178feae1671bc5830cc1234f7e901e8ba10f35f,-78.6182526,35.77620708,"north carolina",35.776493,-78.618408,1,rooftop,1323,"E Martin St",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
6b3376ca6a39ab9356d41f455ae0fe6210a7730f,-78.58169259,35.79231708,"north carolina",35.791239,-78.581973,0.99,rooftop,3198,"Kelley Austin Dr",Raleigh,NC,"Wake County",27610,US,Wake
2520f169257d411afc0e69efda4b618c5f1f547f,-75.71178573,36.01321323,"north carolina",36.01303,-75.711494,1,rooftop,2240,"Colington Rd","Kill Devil Hills",NC,"Dare County",27948,US,"NC Geographic Information Coordinating Council"
3f14b391fda67219d8d3b1e85263e586ccfc1d93,-79.78324297,36.0730131,"north carolina",36.073272,-79.782901,1,rooftop,501,"E Friendly Ave",Greensboro,NC,"Guilford County",27401,US,"City of Greensboro"
427b5023f09874e9286cd319bf2693b9eea2d513,-78.97999265,34.61428682,"north carolina",34.614321,-78.980479,1,rooftop,608,"Idlewood St",Lumberton,NC,"Robeson County",28358,US,Robeson
47195d571154723ccffd6e7042c87df4311ffe0b,-78.57854759,35.8501121,"north carolina",35.850331,-78.579021,1,rooftop,5058,"N New Hope Rd",Raleigh,NC,"Wake County",27616,US,"NC Geographic Information Coordinating Council"
edc5b32d4f84b2d3ef6b9bb4a0ae1ab593c0555f,-78.8930727,36.00336712,"north carolina",36.003321,-78.893266,1,rooftop,1129,"N Roxboro St",Durham,NC,"Durham County",27701,US,"NC Geographic Information Coordinating Council"
156efea120d333cdd6ae7435ff6c68566b544d07,-79.4023388,35.09746491,"north carolina",35.0985,-79.402569,0.99,rooftop,860,"Carolina Rd",Aberdeen,NC,"Moore County",28315,US,Moore
a55641c77126d331ad5e70918cc6b2f722df9264,-77.37615222,35.61176709,"north carolina",35.611977,-77.376436,1,rooftop,400,"W 5th St",Greenville,NC,"Pitt County",27834,US,Pitt
1333a7e3c7191bdaaad0e4d28c71b9c84bb2a3c1,-81.53168344,35.20357485,"north carolina",35.203662,-81.532629,0.99,rooftop,2600,"Blacksburg Rd",Grover,NC,"Cleveland County",28073,US,"NC Geographic Information Coordinating Council"
ec4477b806086c0834405ac87f21ad01c29dc1c5,-80.75313921,35.15443387,"north carolina",35.154543,-80.752885,1,rooftop,7029,"Fernwood Dr",Charlotte,NC,"Mecklenburg County",28211,US,"NC Geographic Information Coordinating Council"
0095314db68b7e7a1a147c2ed313dccd586c0d37,-79.80028297,36.03598009,"north carolina",36.036191,-79.799881,1,rooftop,2431,"Randleman Rd",Greensboro,NC,"Guilford County",27406,US,Guilford
1ae0b46dbb47008129ba009ade32ebd0ca9287ed,-80.67443318,34.92211082,"north carolina",34.921555,-80.673551,0.99,rooftop,4207,"S Potter Rd",Monroe,NC,"Union County",28112,US,"NC Geographic Information Coordinating Council"
e8befaf9fa36cdec7a8261602c085244a9feced6,-78.2693124,33.91396668,"north carolina",33.913677,-78.269319,1,rooftop,123,"Ocean Blvd W",Supply,NC,"Brunswick County",28462,US,"NC Geographic Information Coordinating Council"
220e8f7b3fbd9b53a3aff4aeebc51c9be296c56b,-79.79423797,36.0689471,"north carolina",36.069192,-79.794439,1,rooftop,324,"S Eugene St",Greensboro,NC,"Guilford County",27401,US,Guilford
54cdb1825699d2e71ccb7b62def7abf4d63418b9,-80.81299924,35.33464391,"north carolina",35.334493,-80.812834,1,rooftop,8437,"Davis Lake Py",Charlotte,NC,"Mecklenburg County",28269,US,Mecklenburg
01e9de768bab641ad602b12f2aa3b15a644807d0,-83.37119399,35.18726678,"north carolina",35.186859,-83.370999,1,rooftop,687,"E Main St",Franklin,NC,"Macon County",28734,US,"NC Geographic Information Coordinating Council"
7f47942cdd66d15d22a40711b8f505c6f534e42f,-77.38853722,35.58903408,"north carolina",35.589112,-77.388805,1,rooftop,724,"Hooker Rd",Greenville,NC,"Pitt County",27834,US,Pitt
5cecb552bfa012e48af903d1e287841602ce78cd,-81.20241335,35.24767987,"north carolina",35.247598,-81.202652,1,rooftop,853,"Carolina Ave",Gastonia,NC,"Gaston County",28052,US,Gaston
c47feff7430a18e6d3c270bd0cc82f7ce6cb0b45,-78.95709265,34.63935682,"north carolina",34.639345,-78.957052,1,rooftop,7355,"Nc41 Hwy N",Lumberton,NC,"Robeson County",28358,US,"NC Geographic Information Coordinating Council"
f810a202f5c4727ebbc43eee65dd99032de8bbdf,-77.37412222,35.61165909,"north carolina",35.611547,-77.373809,1,rooftop,120,"W 5th St",Greenville,NC,"Pitt County",27858,US,Pitt
bc4456360b03d6294b1b47482f0696101ba2ef1a,-78.35786651,35.52199703,"north carolina",35.521844,-78.35741,1,rooftop,206,"Wilson's Mills Rd",Smithfield,NC,"Johnston County",27577,US,Johnston
c653bf5bce240022f3ac26a3e6c2500483ca5f1c,-78.9107827,35.9256511,"north carolina",35.925657,-78.910405,1,rooftop,403,"Carpenter Fletcher Rd",Durham,NC,"Durham County",27713,US,"NC Geographic Information Coordinating Council"
c76d31cbcf8a170091f0e9636c4d4163cbd9d17e,-78.63936861,35.77610008,"north carolina",35.776272,-78.639832,1,rooftop,316,"Fayetteville St",Raleigh,NC,"Wake County",27601,US,Wake
aca76db42adb8862801618f88b888be86d02c6c4,-79.80804698,36.0571571,"north carolina",36.057309,-79.808218,1,rooftop,1000,"Hertford St",Greensboro,NC,"Guilford County",27403,US,"City of Greensboro"
64eff2e9e8ea4b572cbafb67f6711fd58bad11bd,-77.91742231,34.24355277,"north carolina",34.243412,-77.917181,1,rooftop,2402,"Princess Place Dr",Wilmington,NC,"New Hanover County",28405,US,"NC Geographic Information Coordinating Council"
8e015f29485e10d59c2bd55713b25d385a97d0c2,-81.67045354,36.20607306,"north carolina",36.205949,-81.670335,1,rooftop,958,"Blowing Rock Rd",Boone,NC,"Watauga County",28607,US,"NC Geographic Information Coordinating Council"
8b66e193cec54d8fede42e2d0f88c7ca716275a7,-78.65999262,35.78505708,"north carolina",35.78536,-78.659714,1,rooftop,1700,"Hillsborough St",Raleigh,NC,"Wake County",27605,US,"NC Geographic Information Coordinating Council"
b65d014575cfd3ca3787532eb7b107e24af36a86,-78.96759267,35.05103191,"north carolina",35.050926,-78.967324,1,rooftop,813,"English Ct",Fayetteville,NC,"Cumberland County",28314,US,Cumberland
110f9e2b110c279d22572636e77fe7e2bd6bd263,-79.11986271,34.99092689,"north carolina",34.990757,-79.120348,1,rooftop,125,"Chestnut Dr",Raeford,NC,"Hoke County",28376,US,Hoke
7759619d9c302a0162b4a4d887d08835633f08a8,-79.84733899,36.13822711,"north carolina",36.138548,-79.847034,1,rooftop,9,"Holds Worth Ct",Greensboro,NC,"Guilford County",27455,US,"NC Geographic Information Coordinating Council"
937121e3a1537ab5a3c6e8d2e8170bc79f52431d,-79.98387302,35.93397506,"north carolina",35.933774,-79.98396,1,rooftop,312,"Model Farm Rd","High Point",NC,"Guilford County",27263,US,"NC Geographic Information Coordinating Council"
50fe9503dbb5fc7cb32f3cd3b24148ad84668755,-81.42097343,35.57508694,"north carolina",35.575092,-81.420962,1,nearest_street,3966,"State Rd 2046",Vale,NC,"Catawba County",28168,US,"TIGER/Line® dataset from the US Census Bureau"
5695aec77556095d1c5f1b83848befda3aad7fa2,-78.54140758,35.78055908,"north carolina",35.780413,-78.541222,1,rooftop,101,"Penncross Dr",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
21ddd198fbdbf3f613709be96b8e59fa6f612fb9,-78.6304626,35.74047707,"north carolina",35.740621,-78.629893,1,rooftop,605,"Cross Link Rd",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
05c8deddb469796ba7e1bc4c7a847ba6e0573168,-80.00232303,35.96102507,"north carolina",35.960939,-80.002011,1,rooftop,126,"N Centennial St","High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council"
4977ffa1db9f76ed70dd0579dab96ea38f3fda07,-80.42873311,35.07478986,"north carolina",35.074756,-80.428714,0.99,nearest_street,4218,"State Rd 1627",Marshville,NC,"Union County",28103,US,"TIGER/Line® dataset from the US Census Bureau"
f7d31be6234ae7378a8ba1fb34a8b34ea9fcf4a3,-77.81502728,34.27642678,"north carolina",34.276713,-77.815467,1,rooftop,7375,"Market St",Wilmington,NC,"New Hanover County",28411,US,"New Hanover"
8e2aca9548114563bda18176a09568c8eca356e9,-77.8910423,34.18107176,"north carolina",34.181295,-77.890445,1,rooftop,801,"Bragg Dr",Wilmington,NC,"New Hanover County",28409,US,"New Hanover"
450557826952b3467687194c01739b2be08ee8c6,-80.83055323,35.14876687,"north carolina",35.148582,-80.830542,1,rooftop,6605,"Fairview Rd",Charlotte,NC,"Mecklenburg County",28211,US,Mecklenburg
305260484c6308d7e38cc22119513a22d73557e6,-80.87289325,35.16126187,"north carolina",35.161639,-80.873004,1,rooftop,5620,"Flagstaff Dr",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
e139104ac25567b58c5e86ef9f8b76c9d9f6495c,-77.8480423,34.28266078,"north carolina",34.282822,-77.848266,1,rooftop,4929,"Grouse Woods Dr",Wilmington,NC,"New Hanover County",28411,US,"New Hanover"
5e15408bb95d114a88a73ae5030543d99a582bb3,-75.81744577,36.32843329,"north carolina",36.328413,-75.816848,1,rooftop,"813 0","Ocean Trl",Corolla,NC,"Currituck County",27927,US,"NC Geographic Information Coordinating Council"
f1ea82e6801b2017e9dabd946686f269fdf3b68e,-77.0958581,35.08726398,"north carolina",35.087631,-77.095785,1,rooftop,898,"Chelsea Rd","New Bern",NC,"Craven County",28562,US,Craven
ed2be2f184ab3ebb5aba540562e074288a6281c0,-77.8838983,34.24362477,"north carolina",34.2436,-77.883826,1,rooftop,1,"Lullwater Dr",Wilmington,NC,"New Hanover County",28405,US,"NC Geographic Information Coordinating Council"
37326737bbf8eb0651efe255ebbcaaa4ecc32e1a,-77.90610231,34.21921676,"north carolina",34.219418,-77.906383,1,rooftop,1308,"Independence Blv",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
24aed0a9dd2ec6956a84786f798a9ccaf9e8f288,-80.78795323,35.24659289,"north carolina",35.246515,-80.788079,1,rooftop,3948,"The Plz",Charlotte,NC,"Mecklenburg County",28205,US,Mecklenburg
8a8db0b4ec1cce7d59dcdac58676fc24de3865dc,-79.80020298,36.0672471,"north carolina",36.067448,-79.800359,1,rooftop,700,"Spring Garden St",Greensboro,NC,"Guilford County",27403,US,"NC Geographic Information Coordinating Council"
ba36d32436d67a544c8caf33af6d92678127a70a,-78.67080262,35.77589708,"north carolina",35.77605,-78.670778,0.99,nearest_street,709,"Centennial Pkwy",Raleigh,NC,"Wake County",27606,US,"TIGER/Line® dataset from the US Census Bureau"
f7853edb5c8ffba75b539089ceabc9a9102eac84,-77.34510221,35.59231708,"north carolina",35.592315,-77.345322,1,rooftop,102,"1f David Dr",Greenville,NC,"Pitt County",27858,US,Pitt
6b17d5c589c750bbedcb61d27f58c22b8f60e0b1,-81.37250343,35.72253697,"north carolina",35.722926,-81.372351,1,rooftop,1920,"70 Hwy",Hickory,NC,"Catawba County",28602,US,"NC Geographic Information Coordinating Council"
8be6290d22a60cf846d8f1d8f75570efc1c1dc2d,-76.75510204,35.84974716,"north carolina",35.850246,-76.755515,1,rooftop,601,"64 W",Plymouth,NC,"Washington County",27962,US,"NC Geographic Information Coordinating Council"
7103ce731137c894712e80a0de1de1011836df5a,-78.54670258,35.78531708,"north carolina",35.785127,-78.546752,1,rooftop,5229,"Nautical Ln",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
255083bf43cd8c7e27e0e692deb563179f168931,-77.84740238,35.97616715,"north carolina",35.975886,-77.845781,0.99,rooftop,200,"Enterprise Dr","Rocky Mount",NC,"Nash County",27804,US,"NC Geographic Information Coordinating Council"
aa9777a2b603f82a5b449bb9e9a85978cb4ef869,-78.90780271,36.07094713,"north carolina",36.071184,-78.907868,1,rooftop,5202,"N Roxboro St",Durham,NC,"Durham County",27704,US,Durham
83437927340833f457865379811ebe0c169e1660,-78.05380234,33.9465167,"north carolina",33.946501,-78.054013,1,rooftop,4747,"Long Beach Rd SE",Southport,NC,"Brunswick County",28461,US,Brunswick
25c7623834716b741a9958b0d0d349e61b96fee1,-77.0822021,35.10467699,"north carolina",35.104006,-77.082215,1,rooftop,425,"Hotel Dr","New Bern",NC,"Craven County",28562,US,Craven
56720d09dc1c404c24b880b065943d2b029d3411,-77.10100217,36.44242727,"north carolina",36.442273,-77.101091,1,rooftop,101,"W Main St",Murfreesboro,NC,"Hertford County",27855,US,Hertford
f42587948253bb20392e4dd92e18ea08a2e32c18,-78.70340264,35.9049471,"north carolina",35.904379,-78.703392,1,rooftop,8841,"Ray Rd",Raleigh,NC,"Wake County",27613,US,Wake
e79b9526d3caf840e5088b00cadc72371c8e4eeb,-79.20270272,34.68866682,"north carolina",34.688665,-79.203808,0.99,rooftop,201,"University Rd",Pembroke,NC,"Robeson County",28372,US,"NC Geographic Information Coordinating Council"
c9e4d7ea90cbd781e26a63863ad43c6c14398e5d,-77.4396022,34.79967691,"north carolina",34.79994,-77.440089,1,rooftop,2401,"Gum Branch Rd",Jacksonville,NC,"Onslow County",28540,US,"NC Geographic Information Coordinating Council"
bdb42b1dc6733f10683177642327aa5025af0994,-77.36790221,35.59041708,"north carolina",35.589503,-77.3669,0.99,rooftop,801,"SE Greenville Bv",Greenville,NC,"Pitt County",27858,US,Pitt
4f283704b84935984f5c15872608b478b5fa04fb,-80.66230318,34.99061684,"north carolina",34.990994,-80.661565,1,rooftop,807,"S Potter Rd",Monroe,NC,"Union County",28110,US,Union
c2a5caf607a192d83e3de95642ce076d871d2f17,-78.81840266,35.81242708,"north carolina",35.812496,-78.817412,0.99,rooftop,133,"Kathleen Ct",Morrisville,NC,"Wake County",27560,US,Cary
ccdecaca583645185db84d9d986749b3fb513f00,-78.32690247,35.00166692,"north carolina",35.001716,-78.326981,1,rooftop,411,"Sampson St",Clinton,NC,"Sampson County",28328,US,"NC Geographic Information Coordinating Council"
f7a4064cda3940cfe271b5c82e16a7aaf76e57ad,-80.97010328,35.16263686,"north carolina",35.162481,-80.970268,1,rooftop,9406,"Steele Creek Rd",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
7dbd1601142c5a43745502ea06bbd0cd185a071c,-78.2227024,34.03764671,"north carolina",34.038872,-78.223884,0.99,rooftop,111,"Crowned Hawk Ln NE",Bolivia,NC,"Brunswick County",28422,US,Brunswick
14f96e788c7cdcd06bed90f0109ed8ba1fdb21fe,-78.5874026,35.82872709,"north carolina",35.828954,-78.587578,1,rooftop,3137,"Manhasset Ln",Raleigh,NC,"Wake County",27604,US,Wake
b4a94259419b77566ad4601832270c080d27f6b3,-78.5942026,35.91671711,"north carolina",35.91624,-78.594199,1,rooftop,10588,"Falls Of Neuse Rd",Raleigh,NC,"Wake County",27614,US,Wake
b8a5248c4134888183d5c2268c537552f8ba7192,-76.2387019,36.29493727,"north carolina",36.294818,-76.238824,1,rooftop,1301,"W Ehringhaus St","Elizabeth City",NC,"Pasquotank County",27909,US,"City of Elizabeth City"
8e0489cf831c090848a5802a522244b1c0cc9f03,-82.46640373,35.31697684,"north carolina",35.31705,-82.466594,1,rooftop,601,"5th Ave W",Hendersonville,NC,"Henderson County",28739,US,"NC Geographic Information Coordinating Council"
46b6d8a03ea49079d915c89ed83d2b7ba7370cc1,-77.65350235,36.46850726,"north carolina",36.468356,-77.653331,1,rooftop,302,"Madison St","Roanoke Rapids",NC,"Halifax County",27870,US,"NC Geographic Information Coordinating Council"
93ae4b233fe8f41198a6e43588a86d648612b38a,-79.42460287,36.11044712,"north carolina",36.110252,-79.424641,1,rooftop,728,"Ross St",Burlington,NC,"Alamance County",27217,US,"NC Geographic Information Coordinating Council"
0c0170aac6f17b3191041398a9accaffd7c0b2f8,-80.06120306,36.09532709,"north carolina",36.094993,-80.061014,1,rooftop,1325,"Nc 66 S",Kernersville,NC,"Forsyth County",27284,US,Forsyth
80e47db08d9ee9c365cb6ce968f6448bfa135e1a,-77.91960237,35.38863702,"north carolina",35.38831,-77.919408,1,rooftop,102,"E New Hope Rd",Goldsboro,NC,"Wayne County",27534,US,"NC Geographic Information Coordinating Council"
2aa0ca5ea739e3cfe4f3e07a2fe940621614f527,-78.64900261,35.78075708,"north carolina",35.780527,-78.648857,1,rooftop,623,"Hillsborough St",Raleigh,NC,"Wake County",27603,US,"NC Geographic Information Coordinating Council"
0cf0d3c4b1f0de1727f717c3d00d9427134d5735,-80.93000326,35.14749686,"north carolina",35.147461,-80.930162,1,rooftop,2605,"W Arrowood Rd",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
25e216be098693c775e107b22be7f01eb334540a,-80.48230316,35.68280699,"north carolina",35.682749,-80.481993,1,rooftop,1510,"W Innes St",Salisbury,NC,"Rowan County",28144,US,"NC Geographic Information Coordinating Council"
41f8bbb92d12c94af8fcbcccd0ce570c04e1f350,-79.01790273,35.9421271,"north carolina",35.942121,-79.018292,1,rooftop,1750,"Fordham Blvd",Durham,NC,"Orange County",27517,US,Orange
7510ffb798201e3cc3f4178a6b0a27041148214d,-78.97820268,35.08648692,"north carolina",35.086331,-78.978582,1,rooftop,5439,"Yadkin Rd",Fayetteville,NC,"Cumberland County",28303,US,Cumberland
3c389133b7b6e8224a6ad7226af4cd03bac50b56,-77.18760211,34.66032688,"north carolina",34.660087,-77.1876,1,rooftop,672,"Bear Creek Rd",Hubert,NC,"Onslow County",28539,US,"NC Geographic Information Coordinating Council"
577db0d8f28e65806d6dc4169642aea14d77247d,-78.5967026,35.83547709,"north carolina",35.835028,-78.596516,1,rooftop,2408,"New Hope Church Rd",Raleigh,NC,"Wake County",27604,US,"NC Geographic Information Coordinating Council"
f12be84559b8aa1c04d520e1c4740054c290c776,-77.57110226,35.255997,"north carolina",35.255983,-77.570958,1,rooftop,318,"S Trianon St",Kinston,NC,"Lenoir County",28501,US,"NC Geographic Information Coordinating Council"
57712144879800c9e456908e0c00e66bcb18d070,-77.94220232,34.23579677,"north carolina",34.235869,-77.942112,1,rooftop,530,"Market St",Wilmington,NC,"New Hanover County",28401,US,"New Hanover"
