recordid,latitude,longitude,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
7122c28ccc3ce221a5ea1050a9a7bcf1483c1bf7,-77.90203236,35.35177901,"north carolina",35.351389,-77.901573,1,rooftop,621,"Powell Rd",Goldsboro,NC,"Wayne County",27534,US,Wayne
e596e846207aeddd6706cc38959fbe73ff17eb5c,-77.99819236,34.73573688,"north carolina",34.736003,-77.997932,1,rooftop,114,"W Southerland St",Wallace,NC,"Duplin County",28466,US,Duplin
ee51ecc31e68a86753e8bd31ac8eee0297839c73,-77.82266237,35.88117213,"north carolina",35.880858,-77.822357,1,rooftop,3031,"S Wesleyan Blvd","Rocky Mount",NC,"Nash County",27803,US,"NC Geographic Information Coordinating Council"
e13a9ea44c34ccb8395274bcc5e81dca486ded58,-80.55897818,35.64869998,"north carolina",35.648736,-80.559281,1,rooftop,210,"Winding Way",Salisbury,NC,"Rowan County",28147,US,"NC Geographic Information Coordinating Council"
b3ed42c597a19b204ed3b64a0a1e5648543f3901,-81.0099293,35.39161691,"north carolina",35.391802,-81.009526,1,rooftop,14740,"Lucia Riverbend Hwy",Stanley,NC,"Gaston County",28164,US,"NC Geographic Information Coordinating Council"
203c3501c4678cdaba07e6a562d97f8082b824c8,-78.66739262,35.77908708,"north carolina",35.778516,-78.666722,0.99,rooftop,1245,"Western Blvd",Raleigh,NC,"Wake County",27606,US,Wake
a15f5b13aba4c1d78b4c48714f465d1aa98f9c25,-80.92128327,35.26734689,"north carolina",35.267509,-80.921277,1,rooftop,5412,"Eneida Sue Dr",Charlotte,NC,"Mecklenburg County",28214,US,Mecklenburg
107675dad8b13f104bde452d48419b647ba9e6c2,-77.90823238,35.72093709,"north carolina",35.720954,-77.908063,1,rooftop,"501 501","Barnes St S",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
584798ea0c2ffe53dc53ed731128c646a6802794,-79.99194304,36.25763713,"north carolina",36.257478,-79.992953,0.99,rooftop,5030,"Ellisboro Rd",Stokesdale,NC,"Rockingham County",27357,US,"NC Geographic Information Coordinating Council"
1f1fa69a78d60ad2128661390a70bfe916a4e2fc,-79.43869282,35.20204693,"north carolina",35.202644,-79.438496,1,rooftop,2305,"Midland Rd",Pinehurst,NC,"Moore County",28374,US,Moore
3981df5ec771971350fc9aceb72c18aba7e7206c,-79.41452281,35.15558692,"north carolina",35.155623,-79.414161,1,rooftop,1844,"N Sandhills Blvd",Aberdeen,NC,"Moore County",28315,US,Moore
a9806eb01a582c771ef759dc35759bafdce0915b,-79.31724283,36.07843712,"north carolina",36.078817,-79.317084,1,rooftop,2534,"Stone St Ext",Mebane,NC,"Alamance County",27302,US,Alamance
6c5e5206022470c5e560903da35caafa5d5178f5,-80.81914324,35.23416088,"north carolina",35.234247,-80.818899,1,rooftop,801,"E 20th St",Charlotte,NC,"Mecklenburg County",28205,US,Mecklenburg
ac18fb534987880c355747ace492a6d6a21e98d4,-77.17166217,35.83427014,"north carolina",35.833986,-77.171541,1,rooftop,105,"W Main St",Williamston,NC,"Martin County",27892,US,"NC Geographic Information Coordinating Council"
41ba30a1d35ad0b6ba30af59d2a8f620f855aa8b,-80.43970315,35.68867,"north carolina",35.68869,-80.439981,1,rooftop,301,"8th St",Spencer,NC,"Rowan County",28159,US,Rowan
3cbfaf1daf31e128ff98da5104307937be762f17,-77.46039224,35.57772008,"north carolina",35.577357,-77.460458,1,rooftop,2774,"Frog Level Rd",Greenville,NC,"Pitt County",27834,US,"NC Geographic Information Coordinating Council"
b86e197d93f166d3a5abac0c2dd25a897c32d8da,-77.65250235,36.46818126,"north carolina",36.468184,-77.652824,1,rooftop,301,"Jackson St","Roanoke Rapids",NC,"Halifax County",27870,US,Halifax
5b981c0f3136c96cea177004ec3c76a716869f44,-78.71720263,35.79882408,"north carolina",35.798701,-78.716549,0.98,nearest_street,4108,"Trinity Rd",Raleigh,NC,"Wake County",27607,US,"TIGER/Line® dataset from the US Census Bureau"
bc7a22af919c50dd3562ded4e0a7057f0b3e1997,-77.04727211,35.53861208,"north carolina",35.538757,-77.04725,1,rooftop,602,"E Main St",Washington,NC,"Beaufort County",27889,US,Beaufort
0719fc46d1d54712840c5bd21b74bb2ed85b1b1c,-79.70779694,35.91230307,"north carolina",35.91263,-79.707342,1,rooftop,6801,22,Climax,NC,"Guilford County",27233,US,"NC Geographic Information Coordinating Council"
df84297fcf4b8c52d04e9234e60b7a1e03a1d504,-78.71525863,35.79104208,"north carolina",35.791312,-78.715391,1,rooftop,5306,"Hillsborough St",Raleigh,NC,"Wake County",27606,US,Cary
b42b0e81fec63d99e46d554f1f4604bb588dd0ce,-79.82714298,36.0804271,"north carolina",36.080166,-79.827127,1,rooftop,2309,"W Friendly Ave",Greensboro,NC,"Guilford County",27403,US,"NC Geographic Information Coordinating Council"
201ace154b46468ec1e22c4c8f65efbb65583ac4,-78.42947656,36.09544715,"north carolina",36.095374,-78.428888,1,rooftop,18,"Egry Way",Franklinton,NC,"Franklin County",27525,US,"NC Geographic Information Coordinating Council"
c1eadff791e5fb47ea74a1427bdd8b365006b299,-80.19498305,35.34625893,"north carolina",35.346321,-80.195232,1,rooftop,422,"S 4th St",Albemarle,NC,"Stanly County",28001,US,Stanly
96a75d97d9dec0a5acd9acb4ae358a67701a1105,-77.83266229,34.21943977,"north carolina",34.219115,-77.832616,1,rooftop,100,"Airlie Rd",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
016bf9a2b42f2ee3e87ae41ac287e964a023eed9,-81.29472341,35.77979698,"north carolina",35.779798,-81.295105,1,rooftop,3655,"16th St NE",Hickory,NC,"Catawba County",28601,US,Alexander
f16922c2ce326a2005ed8dbe109a1028a6ed2349,-82.58675778,35.58680689,"north carolina",35.586497,-82.586507,1,rooftop,99999,"Atlanta Ave",Asheville,NC,"Buncombe County",28806,US,"NC Geographic Information Coordinating Council"
0b8dd39fcf4bda4595091e2ff55381ea9e3302a3,-78.10083235,33.91148669,"north carolina",33.911635,-78.10048,1,rooftop,6324,"E. Oak Island Dr","Oak Island",NC,"Brunswick County",28465,US,Brunswick
1a12995f5f6a8129a367718a31f68cc4797a98e0,-79.05270674,35.91428309,"north carolina",35.914504,-79.052746,1,rooftop,203,"E Franklin St","Chapel Hill",NC,"Orange County",27514,US,Orange
770d7c23b530c8f11d945cad3ee3b7f1b0a19892,-78.93957271,36.00432712,"north carolina",36.004303,-78.939559,1,nearest_street,2,"Service Dr",Durham,NC,"Durham County",27705,US,"TIGER/Line® dataset from the US Census Bureau"
e23976c8b738228f6bbaf8a8c90ecca8f59448cf,-79.06614275,35.91104109,"north carolina",35.911122,-79.066253,1,rooftop,700,"W Rosemary St",Carrboro,NC,"Orange County",27510,US,Orange
f87bbaf5788a6d8457a0e3c8d447b7ecf1ac8812,-80.22759311,36.1578631,"north carolina",36.157804,-80.227725,1,rooftop,4834,"Old Rural Hall Rd",Winston-Salem,NC,"Forsyth County",27105,US,Forsyth
d8c553e2fb1f37249c8d2e6bda6b48c58101a0dd,-78.87347268,35.78595307,"north carolina",35.785919,-78.873982,1,rooftop,304,"Capistrane Dr",Cary,NC,"Wake County",27519,US,Cary
07839c970f3f7a0d253324eb156c1c1d954ef344,-78.79616266,35.79893008,"north carolina",35.799386,-78.79623,1,rooftop,516,"Optical Ln",Cary,NC,"Wake County",27513,US,Cary
63e21eda7776488d49d615bc1a7bae26584213aa,-77.98357639,35.35226401,"north carolina",35.352112,-77.983817,1,rooftop,282,"Seymour Dr",Goldsboro,NC,"Wayne County",27530,US,Wayne
e2894825250fbc23cbd612c65671d3d50648c69d,-77.57256226,35.263534,"north carolina",35.263409,-77.572331,1,rooftop,515,"E Blount St",Kinston,NC,"Lenoir County",28501,US,"NC Geographic Information Coordinating Council"
f0cd1a330f717bdd4f040d081a42965bb9e8f6b0,-79.01190273,35.90478509,"north carolina",35.904604,-79.011969,1,rooftop,300,"Meadowmont Village Cir",Durham,NC,"Orange County",27517,US,"Town of Chapel Hill"
630532fd1be08cb4ac5c76775b51381a86ac9330,-75.97992177,35.11083702,"north carolina",35.110726,-75.980265,1,rooftop,25,"Lighthouse Rd",Ocracoke,NC,"Hyde County",27960,US,Hyde
a78ce523d715b51b03f925b9416245596ae67190,-77.92667232,34.22826277,"north carolina",34.228408,-77.926775,1,rooftop,624,"17th St S",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
b4d31f27674079cac2cf990b14534a10cff26c66,-78.13956745,35.59123206,"north carolina",35.589975,-78.140294,0.99,rooftop,8296,"301 Hwy N",Kenly,NC,"Johnston County",27542,US,"NC Geographic Information Coordinating Council"
7d665d2c221c7f9778545226a59b184cc5beda1d,-78.63489261,35.73893707,"north carolina",35.738971,-78.634976,1,rooftop,239,"Seagrams Ct",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
d19ebc2d765df2b2bea5adb256642ab4c7038725,-78.5837526,35.90326211,"north carolina",35.903165,-78.583668,1,rooftop,9040,"Tenderfoot Trl",Raleigh,NC,"Wake County",27615,US,"NC Geographic Information Coordinating Council"
1616758f2e5f471c96a4fa141aaed5654f7d0b84,-81.51293345,35.33841688,"north carolina",35.338033,-81.512686,1,rooftop,880,"Cedarline Dr",Shelby,NC,"Cleveland County",28150,US,"NC Geographic Information Coordinating Council"
73ae31ecfc46d80ece63631fb6178d5486764798,-80.83305324,35.18698387,"north carolina",35.186901,-80.832618,1,rooftop,2019,"Selwyn Ave",Charlotte,NC,"Mecklenburg County",28207,US,"NC Geographic Information Coordinating Council"
783c08e8eda8d3d7deefd8cd49274df14e7d63e7,-78.45022854,35.64094106,"north carolina",35.64088,-78.450424,1,rooftop,101,"S Boling St",Clayton,NC,"Johnston County",27520,US,Johnston
18fc4a9f0feb775f5221fa4530c9f023207dedd1,-78.91860269,35.75802906,"north carolina",35.757983,-78.918015,1,rooftop,1125,"Wimberly Rd",Apex,NC,"Wake County",27523,US,Wake
921506c2883a085a92f5c18b1595c9a61e32f071,-77.56597223,34.73595689,"north carolina",34.736896,-77.566682,0.99,rooftop,3600,"Burgaw Hwy",Jacksonville,NC,"Onslow County",28540,US,Onslow
980ed4e3714a0627b427b9ae513ae2eafd953011,-80.91696329,35.779193,"north carolina",35.779096,-80.917225,1,rooftop,1725,"Bristol Rd",Statesville,NC,"Iredell County",28677,US,"NC Geographic Information Coordinating Council"
58df577a48b8948a48e3b3ab2f7adcca58495e37,-81.51433944,35.22943086,"north carolina",35.229463,-81.514777,1,rooftop,2104,"Cleveland Ave",Grover,NC,"Cleveland County",28073,US,Cleveland
019a3f3422f2d4072ead32e14d55f4838e4e9643,-78.9157727,36.00574412,"north carolina",36.00572,-78.915343,1,rooftop,1360,"Campus Dr",Durham,NC,"Durham County",27708,US,"NC Geographic Information Coordinating Council"
de9a58bcdfeee28809ca33b2f0a397cb808d0ceb,-76.93053203,34.6807669,"north carolina",34.68057,-76.930683,1,rooftop,1201,"Emerald Dr","Emerald Isle",NC,"Carteret County",28594,US,"NC Geographic Information Coordinating Council"
4a0d0d22e8d0ec397c480929d2b4fb8a216841fc,-77.8866063,34.21426276,"north carolina",34.214551,-77.886521,1,rooftop,1116,"S College Rd",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
57054900da838b1968f86b62e133331e7f46bc30,-81.10860333,35.3574869,"north carolina",35.357572,-81.108961,1,rooftop,101,"Lafayette Rd",Stanley,NC,"Gaston County",28164,US,"NC Geographic Information Coordinating Council"
13a729164d04bbd6a10f1b7d40dd7b7c39617fa9,-78.58728259,35.77237308,"north carolina",35.772245,-78.58706,1,rooftop,701,"Rawls Dr",Raleigh,NC,"Wake County",27610,US,Wake
bc6965a9ecb0faa1e7b4542f57a268573c1f102e,-81.22208736,35.27059688,"north carolina",35.270387,-81.222111,1,rooftop,1057,"Brown St",Gastonia,NC,"Gaston County",28052,US,"NC Geographic Information Coordinating Council"
6705c3b88994fa425c2ace2a26c2de4308c2ffb9,-78.4578025,34.66026684,"north carolina",34.661,-78.456817,0.99,rooftop,9571,"Nc 41 Hwy E",Harrells,NC,"Bladen County",28444,US,Bladen
9bbf78b7e497a0587f2bae2f06f443b8840c7181,-80.37141711,35.47593195,"north carolina",35.475718,-80.37173,1,rooftop,4045,"St Stephens Church Rd","Gold Hill",NC,"Cabarrus County",28071,US,Cabarrus
6c392bc7d2d30ad9e5d54ce5f19ac15957f8e24f,-80.84903324,35.12698686,"north carolina",35.127301,-80.848904,1,rooftop,7731,"Whistlestop Rd",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
79114cdee1acb8fd4d650802e6e1148125b67af1,-78.90515271,36.15023415,"north carolina",36.149738,-78.905516,1,rooftop,8513,"N Roxboro Rd",Bahama,NC,"Durham County",27503,US,"NC Geographic Information Coordinating Council"
ec4f08c7c6611d4443e3743044f9d37a499ff596,-80.88240328,35.76391899,"north carolina",35.763679,-80.882624,1,rooftop,204,"Forest Hollow Dr",Statesville,NC,"Iredell County",28677,US,"NC Geographic Information Coordinating Council"
cd4562728b4ff25bd42bc0f6693fc3be85a38392,-77.93029232,34.22666677,"north carolina",34.226512,-77.930135,1,rooftop,1402,"Wooster St",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
471ce2bd565c22118ffb8f2ed08b92953926e12e,-78.39917257,36.32962721,"north carolina",36.329644,-78.398808,1,rooftop,502,"Garnett St",Henderson,NC,"Vance County",27536,US,"NC Geographic Information Coordinating Council"
559595703e7737c869a48998d6b3fe800b4ccca9,-80.62393319,35.50934695,"north carolina",35.509241,-80.623882,1,rooftop,517,"W 9th St",Kannapolis,NC,"Rowan County",28081,US,Rowan
8ff8368869e30c96d4db2952434e203b6da9d3c7,-80.82132324,35.23323388,"north carolina",35.233031,-80.821411,1,rooftop,700,"E 18th St",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
a0a29536243571a8957be6a2aee7fae945e45c1c,-78.85623268,35.78453407,"north carolina",35.78467,-78.855763,1,rooftop,314,"Farrow Glen Loop",Cary,NC,"Wake County",27519,US,"NC Geographic Information Coordinating Council"
216a9b5c0722615c41328f93e0601698d40a1adb,-80.73897921,35.22806489,"north carolina",35.227863,-80.739147,1,rooftop,4509,"Craigwood Dr",Charlotte,NC,"Mecklenburg County",28215,US,"NC Geographic Information Coordinating Council"
e09ca09564a13d9e61ef798fb16d7864b73b594b,-79.02712267,34.66005982,"north carolina",34.660003,-79.027045,1,rooftop,2500,"Clybourn Church Rd",Lumberton,NC,"Robeson County",28360,US,"NC Geographic Information Coordinating Council"
9f39d638f4546bbdb10790dd7a64808381dbb64d,-78.9056577,36.00905912,"north carolina",36.00901,-78.905863,1,rooftop,900,"Urban Ave",Durham,NC,"Durham County",27701,US,"NC Geographic Information Coordinating Council"
3c94de51665f0d7329651c7140bb88cb5a3680dc,-79.94546802,36.16831911,"north carolina",36.167888,-79.945966,1,rooftop,5401,NW,Greensboro,NC,"Guilford County",27409,US,"NC Geographic Information Coordinating Council"
3bf59bce5ad62489a3c8a42a0b428047458cac40,-78.87036269,35.99295412,"north carolina",35.993247,-78.870064,1,rooftop,1007,"N Miami Blvd",Durham,NC,"Durham County",27703,US,Durham
47ea45cb1938088f2fcd7bbed6f1652f36555a25,-78.64675261,35.78863508,"north carolina",35.788765,-78.646788,1,rooftop,700,"Glenwood Ave",Raleigh,NC,"Wake County",27605,US,"NC Geographic Information Coordinating Council"
2e875cbcb5522440b9338ea3db8207eacbcc8f7b,-78.82972267,35.78836007,"north carolina",35.788118,-78.829707,1,rooftop,4725,"SW Cary Pkwy",Cary,NC,"Wake County",27513,US,Cary
e10071828031e80be40baa0bcdde98b7c22e03f5,-77.44913224,35.6921111,"north carolina",35.692438,-77.449062,1,rooftop,3572,"33 W",Greenville,NC,"Pitt County",27834,US,"NC Geographic Information Coordinating Council"
23a6627cbd48bb6cc22d41a3fb402005803a2e30,-79.79169297,36.0696631,"north carolina",36.069685,-79.791571,1,rooftop,315,"S Greene St",Greensboro,NC,"Guilford County",27401,US,"City of Greensboro"
366f46daf54644a22147ab4227d84933d339569c,-79.78786297,36.10279011,"north carolina",36.102588,-79.788228,1,rooftop,2113,"N Elm St",Greensboro,NC,"Guilford County",27408,US,"City of Greensboro"
d08e3010a9e593460b44528bd3f0f89c8bc087e2,-81.31612741,35.72009197,"north carolina",35.719808,-81.316483,1,rooftop,1050,"Lenoir Rhyne Blvd SE",Hickory,NC,"Catawba County",28602,US,Catawba
53ba5f76b5e615dc2b4f3ad11de73c1001966c11,-78.96524267,35.07147892,"north carolina",35.071344,-78.964769,1,rooftop,1899,"Skibo Rd",Fayetteville,NC,"Cumberland County",28303,US,"NC Geographic Information Coordinating Council"
69793c53063b7106d5cb4ac7436b1e6bdf5f7554,-75.65307771,36.00081223,"north carolina",36.001153,-75.652902,1,rooftop,1315,"Croatan Hwy","Kill Devil Hills",NC,"Dare County",27948,US,Dare
137216ee5bad85d0c860484a1168f3c67375ad73,-77.11418215,35.77877713,"north carolina",35.779166,-77.114295,1,rooftop,5290,"Bear Grass Rd",Williamston,NC,"Martin County",27892,US,Martin
627a0ac0f3f3d2b4c0c7fe3e65313b4013be9415,-79.04973275,36.05636712,"north carolina",36.056715,-79.049318,1,rooftop,1720,"Palmers Grove Church Rd",Hillsborough,NC,"Orange County",27278,US,Orange
09b6db38fd377bad9c9ba60f76094b2063797d5a,-82.55311377,35.6034309,"north carolina",35.603532,-82.552828,1,rooftop,116,"E Chestnut St",Asheville,NC,"Buncombe County",28801,US,"NC Geographic Information Coordinating Council"
f07cdd80f55aab8b43dcc621767d40954149fffb,-77.89484231,34.23821677,"north carolina",34.238177,-77.894872,0.99,nearest_street,198,"Wetsig Rd",Wilmington,NC,"New Hanover County",28403,US,"TIGER/Line® dataset from the US Census Bureau"
d450aecfdd89fdb898d824bda1330aa0c7263991,-80.88387326,35.26539689,"north carolina",35.26532,-80.883589,1,rooftop,4120,"Rozzelles Ferry Rd",Charlotte,NC,"Mecklenburg County",28216,US,"NC Geographic Information Coordinating Council"
f70ce2d76baa92b0867497eddfbb3a4c83acd9bd,-78.8986827,35.98615211,"north carolina",35.986083,-78.899276,1,rooftop,710,"Fayetteville St",Durham,NC,"Durham County",27707,US,Durham
46775a1dd1d3507e48ebbf1a4c473b318c80121e,-78.5807526,35.8500251,"north carolina",35.850283,-78.581217,1,rooftop,4801,"Capital Blvd",Raleigh,NC,"Wake County",27616,US,Wake
cfa50b615ccf8d051ba2429a38bc34969b06d5b5,-76.26013191,36.27996727,"north carolina",36.279838,-76.259462,1,rooftop,866,"Oak Stump Rd","Elizabeth City",NC,"Pasquotank County",27909,US,Pasquotank
dd48a9cb64c165906e2c4a44aa8a690e7afd4e2e,-78.96489273,36.14150215,"north carolina",36.141878,-78.964487,1,rooftop,2716,"Little River Dr",Hillsborough,NC,"Durham County",27278,US,Durham
5507330cc204a1b5a1adabf8b8ba1e452afce506,-78.63152259,35.52453202,"north carolina",35.524764,-78.632255,1,rooftop,152,"Broadhead Ct",Angier,NC,"Johnston County",27501,US,"NC Geographic Information Coordinating Council"
049de37b41efaa21e4a2e4fd3c72dc3eebe57868,-78.52864256,35.43395701,"north carolina",35.434158,-78.528755,1,rooftop,1276,"Shade Tree Rd",Benson,NC,"Johnston County",27504,US,Johnston
dc1a1a77d09b0a0c8759d0e7631f6e2510be66c0,-82.60249378,35.54601988,"north carolina",35.544973,-82.604206,1,nearest_street,,"I 26",Asheville,NC,"Buncombe County",28806,US,"TIGER/Line® dataset from the US Census Bureau"
79fcc44e3af6b2ca054f49d6572209c24af0a276,-78.91913869,35.77521107,"north carolina",35.774743,-78.918962,1,rooftop,2836,"Spring Shade Rd",Apex,NC,"Wake County",27523,US,Wake
9ed9fe3f1d3ec11452d06d9fd6af56578042ad71,-80.61597719,35.45459294,"north carolina",35.454655,-80.615881,1,rooftop,2729,"S Ridge Ave",Concord,NC,"Cabarrus County",28025,US,"NC Geographic Information Coordinating Council"
bd0510ea5325393bb97fc458ea9b166d223e030e,-78.44435255,35.73730008,"north carolina",35.737481,-78.444363,1,rooftop,4349,"S Smithfield Rd",Wendell,NC,"Wake County",27591,US,"NC Geographic Information Coordinating Council"
b6ef33632dd17aaa171dd53741ab45543db38095,-79.77418297,36.0885921,"north carolina",36.088596,-79.773662,1,rooftop,1100,"Summit Ave",Greensboro,NC,"Guilford County",27405,US,"City of Greensboro"
1418161f5bcf0dcf30341fba4356c9ebfc080a40,-77.36687221,35.60937109,"north carolina",35.609592,-77.36687,1,rooftop,703,"E 5th St",Greenville,NC,"Pitt County",27858,US,Pitt
4573e093dd668b5f97f3b2434e90d866d542f67b,-80.94350327,35.12533686,"north carolina",35.12495,-80.942865,1,rooftop,9801,"S Tryon St",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
928f8acd92b897dec761541983e2341ee82abd3a,-80.74475321,35.20945688,"north carolina",35.209601,-80.744928,1,rooftop,1524,"Kelston Pl",Charlotte,NC,"Mecklenburg County",28212,US,Mecklenburg
181799f800e52c1752fa47ceb6cba5194653aa9c,-82.55179377,35.58842689,"north carolina",35.588624,-82.551975,1,rooftop,185,"Biltmore Ave",Asheville,NC,"Buncombe County",28801,US,"NC Geographic Information Coordinating Council"
bfe0b0eef5cb9bc455ae032fe64662d8f75b900b,-77.80198236,35.93954714,"north carolina",35.939641,-77.801983,1,rooftop,342,"S Pearl St","Rocky Mount",NC,"Nash County",27804,US,Nash
f9a53817be0c95e8ac4377dba1ecca82eb4aa321,-80.76604822,35.34028891,"north carolina",35.340179,-80.766091,1,rooftop,2635,"W Mallard Crk",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
6bbe59ff754f1aecd886fa01f59222c74b1b5f3a,-78.76794265,35.76429707,"north carolina",35.764418,-78.768273,1,rooftop,204,"Greenwood Cir",Cary,NC,"Wake County",27511,US,Cary
0535d1776a1b09ec42e9eef33538190da4d972c2,-79.51205689,36.08698711,"north carolina",36.086771,-79.512399,1,rooftop,802,"S Williamson Ave","Elon College",NC,"Alamance County",27244,US,"NC Geographic Information Coordinating Council"
43f35cb2733808a01029a792f85ae99f4e20444f,-80.83558324,35.28419389,"north carolina",35.284298,-80.835682,1,rooftop,4705,"Statesville Rd",Charlotte,NC,"Mecklenburg County",28269,US,Mecklenburg
9e1334eb1f82d490a420c4b1d8f5dc5f02fd4229,-80.77820923,35.2772589,"north carolina",35.276995,-80.778139,1,rooftop,6543,"Hidden Forest Dr",Charlotte,NC,"Mecklenburg County",28213,US,"NC Geographic Information Coordinating Council"
b1745571bc9911632bb9c0d315eb07571373bc47,-78.6125426,35.75647708,"north carolina",35.756302,-78.611378,0.99,rooftop,1607,"Curtis Dr",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
d82fdc7dd9e74d07d8801c6c4e07de033f41e218,-82.60283379,35.71872692,"north carolina",35.718653,-82.602995,1,rooftop,26,"Stoney Hollow Dr",Weaverville,NC,"Buncombe County",28787,US,"NC Geographic Information Coordinating Council"
d007a3217474c5c94671224eb3c15bf9eb45633a,-80.80211325,35.65984998,"north carolina",35.66026,-80.802344,1,rooftop,851,"Shinnville Rd",Mooresville,NC,"Iredell County",28115,US,Iredell
2189334ba0d30a68a564991348e00faecf3c4d30,-80.87405725,35.20976988,"north carolina",35.210002,-80.873326,1,rooftop,2435,"Toomey Ave",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
e62232be58fb7e0b56fe2715341a5a9d18cb1acb,-77.91144239,35.72415109,"north carolina",35.724042,-77.911545,1,rooftop,201,"Goldsboro St S",Wilson,NC,"Wilson County",27893,US,Wilson
91d0a7156c8ac107c5bded9e13b9dd74c251a7d6,-81.2947934,35.71050697,"north carolina",35.71045,-81.294178,0.98,nearest_street,1396,"State Rd 1474",Hickory,NC,"Catawba County",28602,US,"TIGER/Line® dataset from the US Census Bureau"
476ecebb802e5f9b0523dfe7e01c0398b659e12d,-80.75442322,35.34180391,"north carolina",35.34193,-80.754532,1,rooftop,2134,"Galloway Rd",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
336c34ebec7950204cd7ba499744f0795a773bbf,-78.9050777,36.04936213,"north carolina",36.049274,-78.904976,1,rooftop,3600,"N Duke St",Durham,NC,"Durham County",27704,US,"NC Geographic Information Coordinating Council"
1d30baf8cfb0e62e7f978b3cdf03d3c3b808682d,-76.98483209,35.56556709,"north carolina",35.565888,-76.985066,1,rooftop,2039,"Slatestone Rd",Washington,NC,"Beaufort County",27889,US,"NC Geographic Information Coordinating Council"
e7640a52dddd9678c74c017329762e1f98433ca7,-80.84289925,35.41067092,"north carolina",35.410708,-80.842687,1,rooftop,101,"S Statesville Rd",Huntersville,NC,"Mecklenburg County",28078,US,"NC Geographic Information Coordinating Council"
04634d791b693ee430994beb7c9c896d7973a196,-78.92196266,35.04646691,"north carolina",35.046193,-78.922361,1,rooftop,2702,"Raeford Rd",Fayetteville,NC,"Cumberland County",28305,US,Cumberland
a956d81ba5c019499a7afa911de9ba57a984fb76,-80.47948316,35.66177699,"north carolina",35.661827,-80.479562,1,rooftop,810,"S Church St",Salisbury,NC,"Rowan County",28144,US,"City of Salisbury"
42088d6860c391ce373d53ae8a3bafbb00e30b1d,-78.88977269,35.95124711,"north carolina",35.951193,-78.889637,0.99,nearest_street,2544,"State Hwy 55",Durham,NC,"Durham County",27713,US,"TIGER/Line® dataset from the US Census Bureau"
40c0a832d9848ae681616f601d84276f10bbfbd0,-77.79304236,35.95347915,"north carolina",35.953692,-77.793182,1,rooftop,220,"Willow St","Rocky Mount",NC,"Nash County",27804,US,"NC Geographic Information Coordinating Council"
f377cf5bef99416649b342c340c8a126d2c02669,-76.73678798,34.72452091,"north carolina",34.724197,-76.736627,1,rooftop,2413,"Bridges St","Morehead City",NC,"Carteret County",28557,US,"NC Geographic Information Coordinating Council"
e4ad76d3d53bb2d4d725978e6a6723998ae67930,-77.42695219,34.7772939,"north carolina",34.777069,-77.427332,1,rooftop,813,"Henderson Dr",Jacksonville,NC,"Onslow County",28540,US,"NC Geographic Information Coordinating Council"
e32d14ef7ef0710de2c3271d7ca8d89c5ebb46d6,-75.46632563,35.57513014,"north carolina",35.575794,-75.466076,1,rooftop,25212,"Mac Oca Dr",Rodanthe,NC,"Dare County",27968,US,Dare
9abf2b4894bfb88ca9a20ec1f3e1f28a7c6a078a,-79.0197227,35.23492395,"north carolina",35.234999,-79.01962,0.99,nearest_street,2934,"State Hwy 24 87",Cameron,NC,"Harnett County",28326,US,"TIGER/Line® dataset from the US Census Bureau"
ce32d31672f1e848363d475bf5e750324fdc9367,-78.2678425,35.8201441,"north carolina",35.821683,-78.268993,0.96,nearest_street,1600,"State Hwy 39",Zebulon,NC,"Wake County",27597,US,"TIGER/Line® dataset from the US Census Bureau"
fddf150c7ac68d0df208119f609b22b70586d6dd,-79.80349296,35.81248405,"north carolina",35.812469,-79.803257,1,rooftop,417,"S Main St",Randleman,NC,"Randolph County",27317,US,"NC Geographic Information Coordinating Council"
77cf27e280c35fc8e609731b58c00327472525a8,-78.49203247,33.91651668,"north carolina",33.916535,-78.490934,0.99,rooftop,7170,"Georgetown Rd SW","Ocean Isle Beach",NC,"Brunswick County",28469,US,"NC Geographic Information Coordinating Council"
0fec24f6b0fc8b62c5757cc1341b23a480e9420f,-81.33565342,35.73852697,"north carolina",35.738756,-81.335385,1,rooftop,207,"5th Ave NE",Hickory,NC,"Catawba County",28601,US,Alexander
